Domain	Status	Genome	Gene Count	
B	P	Burkholderia sp. MSHR3999	2	
B	P	Lactococcus lactis lactis LMG14418	1	
B	P	Staphylococcus aureus Lyso 2 2011	1	
B	P	Clostridioides difficile F548	1	
B	P	Clostridioides difficile T15	1	
B	P	Belnapia sp. F-4-1	3	
B	P	Pseudomonas aeruginosa ST-111 P39_London_29_08_12	1	
B	F	Bifidobacterium longum longum KACC 91563	1	
B	P	Citrobacter sp. KTE151	3	
B	F	Burkholderia pseudomallei 668	2	
B	P	Saprospiraceae bacterium KD52	1	
B	P	Leptospira kirschneri sv. Mozdok Brem 166	1	
B	P	Escherichia coli AY65	1	
B	P	Staphylococcus aureus DAR5873	2	
B	P	Colwellia sp. SCGC AC281-C05 (unscreened)	1	
B	D	Escherichia coli 131/07	1	
B	P	Legionella pneumophila EUL73	1	
B	P	Escherichia coli STEC_EH250	1	
B	P	Chlamydia psittaci 03DC35	1	
B	P	Saccharopolyspora spinosa DSM 44228	1	
B	P	Staphylococcus aureus M62699	1	
B	P	Extensimonas vulgaris CGMCC 1.10977	1	
B	P	Francisella tularensis holarctica FSC456	1	
B	P	Candidatus Gottesmanbacteria bacterium RIFCSPHIGHO2_01_FULL_40_15	1	
B	P	Rhodococcus maanshanensis DSM 44675	1	
B	P	Methylocystis sp. SB2	1	
B	P	Prevotella sp. TC2-28	2	
B	P	Listeria monocytogenes 2932	1	
B	P	Shigella sonnei 53G	1	
B	P	Selenomonas ruminantium KH1T6	2	
B	P	Staphylococcus aureus F48584	1	
B	P	Staphylococcus aureus M0691	1	
B	P	Deltaproteobacteria bacterium RIFCSPLOWO2_02_56_12	1	
B	F	Prevotella melaninogenica ATCC 25845	1	
B	P	Vibrio parahaemolyticus VIP4-0445	1	
B	P	Porphyromonas sp. oral taxon 278 W7784	1	
B	P	Yersinia pseudotuberculosis OK6088	1	
B	P	Escherichia coli 2872000	1	
B	P	Legionella pneumophila LC6418	1	
B	P	Staphylococcus aureus 601650	2	
B	P	Hydrogenophaga sp. PBC	2	
B	P	Mycobacterium tuberculosis XTB13-238	3	
B	P	Staphylococcus aureus M0878	1	
B	P	Staphylococcus aureus 2588STDY5748368	1	
B	P	Actinomyces sp. oral taxon 180 F0310	1	
B	P	Tolypothrix campylonemoides VB511288	1	
B	P	Lactobacillus cacaonum DSM 21116	1	
B	P	Shigella sonnei H113100099	1	
B	P	Microvirga sp. BSC39	1	
B	P	Staphylococcus aureus H15665	1	
B	P	Mycobacterium tuberculosis 402538	3	
B	P	Clostridium magnum DSM 2767	3	
B	P	Klebsiella pneumoniae CHS91	2	
B	P	Vibrio nigripulchritudo SFn135	1	
B	P	Campylobacter coli 59-2	1	
B	F	Bacillus anthracis Pasteur	4	
B	P	Staphylococcus aureus M1492	1	
B	P	Vibrio parahaemolyticus S068	1	
B	P	Escherichia coli ThroopD	1	
B	P	Pseudomonas bacterium JGI 01_B18 (contamination screened)	1	
B	P	Rhodococcus sp. OK302	1	
B	P	Listeria grayi FSL F6-1183	1	
B	P	LKpool_bin1_Bacteroidetes	1	
B	F	Bacillus subtilis spizizenii TU-B-10, DSM 15029	1	
B	P	Photobacterium swingsii CAIM 1393	1	
B	P	Klebsiella pneumoniae MGH111	1	
B	F	Burkholderia ambifaria AMMD	2	
B	F	Pseudomonas aeruginosa SCVJan	1	
B	D	Alteromonadaceae bacterium 1120W.S.0a.04	1	
B	P	Escherichia coli 2011EL-1251-4	1	
B	P	Escherichia coli G246	1	
B	P	Escherichia coli BCE002_MS12	1	
B	P	Staphylococcus aureus KLT6	1	
B	P	Klebsiella aerogenes UCI 27	1	
B	P	Staphylococcus aureus W21945	1	
B	P	Mycobacterium abscessus PAP171	1	
B	P	Burkholderia multivorans D2214	2	
B	P	Lactobacillus suntoryeus LMG 22464	1	
B	P	Staphylococcus aureus M1420	1	
B	P	Staphylococcus epidermidis VCU037	1	
B	P	Pseudomonas aeruginosa BL17	1	
B	P	Staphylococcus aureus S0924	1	
B	P	Escherichia coli HVH 119 (4-6879578)	1	
B	P	Lactococcus lactis lactis KF282	1	
B	P	Bacillus subtilis subtilis AUSI98	2	
B	P	Mycobacterium tuberculosis R09601315	3	
B	P	Mycobacterium abscessus PAP109	1	
B	P	Legionella pneumophila 12_5223	1	
B	P	Staphylococcus aureus VET1653S	1	
B	P	Pseudomonas sp. NFACC47-1	1	
B	F	Lawsonia intracellularis PHE/MN1-00	1	
B	F	Francisella tularensis tularensis WY-00W4114	2	
B	F	Agrobacterium radiobacter K84	1	
B	P	Staphylococcus aureus DAR3859	1	
B	P	Burkholderia pseudomallei C54	2	
B	P	Klebsiella oxytoca G54	2	
B	P	Klebsiella pneumoniae rhinoscleromatis ATCC 13884 Urmite	1	
B	P	Mycobacterium tuberculosis XTB13-083	3	
B	F	Legionella pneumophila OLDA	1	
B	P	Yersinia pestis PY-59	1	
B	P	Mycobacterium tuberculosis XTB13-102	3	
B	P	Lactobacillus plantarum SF2A35B	3	
B	P	Salmonella enterica enterica sv. Bareilly CFSAN000962	1	
B	P	Parachlamydia acanthamoebae Hall's coccus	3	
B	P	Desulfovibrio inopinatus DSM 10711	1	
B	P	Staphylococcus xylosus  NS341	3	
B	P	Pectobacterium carotovorum brasiliense BD255	1	
B	P	Listeria monocytogenes LM10-00505	1	
B	P	Yersinia intermedia ATCC 29909	2	
B	P	Escherichia coli TA143	1	
B	P	Leptospira interrogans ATCC 43642	1	
B	P	Leptospira interrogans sv. Grippotyphosa 2006006986	1	
B	P	Frigoribacterium sp. Leaf263	1	
B	P	Escherichia coli DEC5B	1	
B	P	Megasphaera sp. UPII 135-E	1	
B	P	Leifsonia aquatica H1aii	1	
B	P	Ornithobacterium rhinotracheale MN #88	1	
B	P	Citrobacter freundii RU2 BHI16	3	
B	P	Staphylococcus aureus M0052	1	
B	P	Pandoraea pnomenusa RB-44	2	
B	P	Vibrio parahaemolyticus S074	1	
B	P	Staphylococcus aureus COAS6020	1	
B	P	Cronobacter malonaticus 1558	2	
B	P	Salmonella enterica enterica sv. Bareilly CFSAN000755	1	
B	D	Pseudomonas sp. URMO17WK12:I7	3	
B	D	Ralstonia CL21	2	
B	P	Escherichia coli EC5	1	
B	P	Luteibacter sp. 329MFSha	1	
B	P	Escherichia coli 1-182-04_S1_C1	1	
B	P	Staphylococcus aureus SJUD6086	1	
B	P	Staphylococcus aureus VET1905R	1	
B	P	Vibrio cholerae HC-72A2	1	
B	P	Paenibacillus elgii B69	2	
B	P	Enterobacter cloacae MNCRE15	4	
B	F	Eggerthella sp. YY7918	4	
B	P	Lactobacillus thailandensis DSM 22698	2	
B	F	Streptomyces anulatus ATCC 11523	1	
B	P	Staphylococcus aureus W56243	1	
B	P	Serratia sp. Ag2	2	
B	P	Escherichia coli E1520	1	
B	P	Escherichia coli 5-366-08_S1_C1	1	
B	P	Gastranaerophilaceae MH_37 (assembly from clc and groopm)	2	
B	P	Lactobacillus perolens DSM 12744	1	
B	P	Listeriaceae bacterium FSL A5-0281	1	
B	P	Escherichia coli KTE225	1	
B	P	Luteibacter sp. 9133	1	
B	D	Pseudomonas sp. S4B6	1	
B	D	Bacteroidetes bacterium JGI 0002005-K22 (unscreened)	2	
B	P	Nitrosospira sp. 17 Nsp14	1	
B	P	Prevotella pleuritidis JCM 14110	2	
B	F	Pseudomonas aeruginosa NHmuc	1	
B	F	Listeria monocytogenes 08-5578	1	
B	P	Mycobacterium tuberculosis MD15977	3	
B	P	Legionella pneumophila EUL159	1	
B	F	Bacillus anthracis delta Sterne	4	
B	F	Neisseria meningitidis NMA510612	1	
B	P	Mycobacterium tuberculosis M2145	3	
B	P	Enterobacter  sp. MGH 33	3	
B	F	Pseudomonas sp. URMO17WK12:I11 Shine	2	
B	P	Staphylococcus aureus VET0442R	1	
B	P	Mycobacterium tuberculosis C34_13853	3	
B	P	Shigella sonnei ShIB2024_440827	1	
B	P	Neisseria gonorrhoeae GCGS235	1	
B	D	Candidatus Melainabacteria bacterium GWF2_37_15	1	
B	P	Escherichia coli DEC12C	1	
B	P	Escherichia coli CS03	1	
B	P	Alkalibacter saccharofermentans DSM 14828	1	
B	D	Vibrio cholerae ZWU0020	1	
B	F	Moorella thermoacetica DSM 103132	1	
B	P	Escherichia coli KTE21	1	
B	F	Vibrio cholerae E9120	1	
B	P	Burkholderiales bacterium RIFCSPLOWO2_12_FULL_61_40	2	
B	P	Pseudomonas sp. TTU2014-066ASC	2	
B	P	Ruminiclostridium thermocellum DSM 2360	1	
B	P	Mycobacterium tuberculosis M1271	2	
B	P	Lentibacillus persicus DSM 22530	2	
B	P	Burkholderia pseudomallei PFGE_B T6	2	
B	P	Bacillus cereus Rock3-28	3	
B	P	Bordetella bronchiseptica KU1201	1	
B	P	Mycobacterium tuberculosis TB_RSA99	3	
B	P	Staphylococcus haemolyticus CN1115	3	
B	P	Staphylococcus aureus T54280	1	
B	P	Pseudomonas viridiflava ICMP 13104	1	
B	P	Clostridioides difficile CD70	1	
B	P	Staphylococcus aureus A6300	1	
B	P	Mycobacterium tuberculosis TKK_04_0125	3	
B	F	Pseudomonas fluorescens NCIMB 11764	2	
B	P	Lactobacillus rhamnosus ATCC 21052	1	
B	P	Enterobacter  sp. MGH 26	3	
B	P	Klebsiella pneumoniae CHS200	2	
B	P	Clostridioides difficile CD129	1	
B	P	Bacillus sp. UNC322MFChir4.1	4	
B	P	Cytophagales B6	1	
B	P	Pseudomonas syringae pv. tomato NYS-T1	2	
B	P	Prevotella amnii JCM 14753	1	
B	P	Pseudomonas syringae pv. actinidia ICMP 18801	1	
B	P	Escherichia coli 2-011-08_S3_C3	1	
B	P	Yersinia pestis PY-25	1	
B	F	Vibrio cholerae 507-94	1	
B	P	Burkholderia pseudomallei 4033-10	2	
B	P	Chlamydia psittaci 09DC80	1	
B	P	Candidatus Rokubacteria bacterium RIFCSPLOWO2_02_FULL_73_56	1	
B	P	Escherichia coli 300814_aEPEC	1	
B	P	Leptospira interrogans 56104	1	
B	P	Staphylococcus aureus M24390	1	
B	P	Sulfurimonas sp. RIFCSPLOWO2_12_FULL_34_6	1	
B	P	Staphylococcus aureus aureus 103564	1	
B	P	Salinispora arenicola CNX481	1	
B	P	Paenibacillus forsythiae T98	2	
B	P	Staphylococcus aureus COAS6060	1	
B	P	Yersinia pseudotuberculosis PT682	1	
B	D	SUP05 cluster bacterium AB-755_C04A09 (unscreened)	1	
B	D	Pseudomonadales bacterium GWC2_63_15	2	
B	P	Salmonella enterica Enterica sv. Heidelberg 82-2052	1	
B	P	Staphylococcus aureus PB1-15-2	1	
B	P	Fibrella aestuarina BUZ 2	2	
B	D	Composite genome from Trout Bog Epilimnion pan-assembly TBepi.metabat.1149	3	
B	P	Vibrio halioticoli NBRC 102217	1	
B	P	Delftia acidovorans ATCC 11299b	2	
B	P	Chromohalobacter japonicus	1	
B	P	Staphylococcus aureus M1262	1	
B	F	Paraburkholderia phenoliruptrix BR3459	2	
B	P	Staphylococcus aureus SCLE6005	1	
B	P	Rhodoplanes bacterium JGI 031 (contamination screened)	1	
B	D	SUP05 cluster bacterium AB-747_F18AB-903 (unscreened)	2	
B	F	Campylobacter jejuni CJ677CC040	1	
B	P	Vibrio campbellii 602L	1	
B	P	Luteibacter sp. 9145	1	
B	P	Micrococcus luteus SEN31	1	
B	P	Mycobacterium tuberculosis TB_RSA88	3	
B	P	Vibrio cholerae sv. Inaba GP152	1	
B	P	Acidobacteria bacterium RIFCSPLOWO2_12_FULL_67_14	2	
B	P	Epsilonproteobacteria bacterium SCGC AD-305-J04 - v2 (contamination screened)	1	
B	P	Campylobacter coli CVM N462	2	
B	P	Escherichia coli ATCC35328	1	
B	P	Staphylococcus aureus M0102	1	
B	P	Legionella pneumophila 12_5415	1	
B	P	Leptospira interrogans RCA	1	
B	P	Mycobacterium tuberculosis M1221	3	
B	P	Staphylococcus aureus VET0889S	2	
B	P	Escherichia coli 400549_aEPEC	1	
B	P	Staphylococcus aureus M1361	1	
B	F	Candidatus Endolissoclinum patella L2 (unscreened)	1	
B	P	Escherichia coli O91:H21 B2F1	1	
B	P	Staphylococcus aureus M0601	1	
B	P	unclassified Marinimicrobia Bin 51-1	1	
B	P	Staphylococcus aureus M0024	1	
B	P	Porphyromonas macacae JCM 13914	1	
B	P	Leptospira interrogans sv. Copenhageni P2431	1	
B	D	Clostridiales bacterium GWF2_38_85	1	
B	P	Mycobacterium tuberculosis C_14229	3	
B	P	Firmicutes bacterium GWE2_51_13	1	
B	F	Campylobacter iguaniorum 1485E	1	
B	P	Staphylococcus aureus LAMC0010	1	
B	P	Escherichia coli STEC 1255	1	
B	P	Mycobacterium massiliense 2B-1231	1	
B	P	Staphylococcus epidermidis VCU014	1	
B	P	Methyloglobulus morosus KoM1	3	
B	F	Dickeya zeae EC1	1	
B	P	Propionivibrio pelophilus DSM 12018	5	
B	P	Bacillus kribbensis DSM 17871	4	
B	P	Staphylococcus aureus VET1834R	1	
B	P	Staphylococcus aureus F92125	1	
B	D	Clostridium beijerinckii BAS/B3/I/124 (CLBIJ)	1	
B	P	Nocardia paucivorans NBRC 100373	3	
B	P	Shigella sonnei SS129764_2798532	1	
B	P	Frankia sp. CpI1-P	1	
B	P	Staphylococcus aureus T66243	1	
B	P	Mycobacterium tuberculosis TRUG0116	3	
B	F	Mycobacterium tuberculosis K	3	
B	P	Staphylococcus aureus 2588STDY5748537	1	
B	P	Escherichia coli 174900	1	
B	P	Legionella pneumophila NY25	1	
B	P	Halobacillus kuroshimensis DSM 18393	2	
B	P	Escherichia coli DEC7E	1	
B	P	Pseudomonas aeruginosa 2192	1	
B	F	Cupriavidus nantongensis X1	2	
B	P	Stenotrophomonas maltophilia M30	1	
B	P	Mycobacterium abscessus PAP078	1	
B	D	Chloroflexi bacterium SCGC AAA257-M07 (unscreened)	1	
B	P	Staphylococcus aureus A5948	1	
B	P	Escherichia coli G303	1	
B	P	Escherichia coli 203470_aEPEC	1	
B	P	Klebsiella pneumoniae K57-33	1	
B	P	Klebsiella pneumoniae pneumoniae ST101:939996824	2	
B	P	Vibrio cholerae sv. Ogawa GP60	1	
B	P	Mycobacterium tuberculosis H2375	3	
B	D	Allofrancisella guangzhouensis FSC996 (Francisella cantonensis FSC996)	1	
B	P	Dethiosulfatibacter aminovorans DSM 17477	1	
B	P	Pseudomonas cannabina pv. alisalensis PSa1-3 (Draft assemply with Ion Torrent)	1	
B	F	Legionella pneumophila E10_P	1	
B	P	Candidatus Paracaedibacter symbiosus	1	
B	F	Legionella pneumophila pneumophila Hextuple_2q	1	
B	P	Escherichia coli 2-474-04_S3_C2	1	
B	F	Myxococcus stipitatus DSM 14675	1	
B	P	Veillonella montpellierensis DSM 17217	1	
B	P	Staphylococcus aureus HI111	1	
B	P	Staphylococcus epidermidis VCU126	2	
B	P	Algibacter sp. RHA_19	1	
B	F	Francisella philomiragia ATCC 25017D-5	1	
B	F	Azospirillum thiophilum BV-S	3	
B	P	Mycobacterium tuberculosis BTB03-012	3	
B	P	Sulfurimonas sp. RIFCSPLOWO2_12_FULL_36_74	1	
B	F	Klebsiella pneumoniae AATZP	1	
B	P	Escherichia coli TOP2386	1	
B	P	Pseudomonas aeruginosa ST-111 P16_Lonon_17_VIM_2_02_10	1	
B	P	Staphylococcus aureus M1180	1	
B	P	Mycobacterium tuberculosis TRUG0061	3	
B	P	Enterobacter cloacae MNCRE25	3	
B	F	Staphylococcus aureus ST20130942	1	
B	P	Staphylococcus aureus UCIM6047	1	
B	D	Pseudomonas sp. RV120224-01b	1	
B	P	Bifidobacterium bombi DSM 19703	1	
B	P	Shigella sonnei 201401463_1	1	
B	P	Pseudomonas syringae CC1543 (CC1543)	1	
B	F	Alteromonas macleodii HOT1A3	1	
B	P	Staphylococcus aureus T35596	1	
B	P	Staphylococcus aureus VET0314R	1	
B	F	Bacillus anthracis Ames_BA00018	4	
B	F	Streptomyces avermitilis MA-4680	1	
B	P	Pseudomonas cuatrocienegasensis LMG 24676	2	
B	P	Staphylococcus aureus C3452	1	
B	P	Bifidobacterium commune R-52791	1	
B	P	Ralstonia solanacearum Grenada 9-1	1	
B	P	Amycolatopsis orientalis DSM 46075	2	
B	P	Staphylococcus aureus VET0455R	1	
B	P	Paenibacillus sp. CF384	6	
B	P	Enterobacter cloacae MNCRE20	2	
B	P	Shigella sonnei 37701ss_1	1	
B	P	Streptomyces turgidiscabies Car8	1	
B	P	Staphylococcus aureus W83140	1	
B	P	Mycobacterium tuberculosis TKK-01-0040	3	
B	P	Salinispora arenicola CNS051	1	
B	P	Staphylococcus aureus H56219	1	
B	P	Singulisphaera acidiphila DSM 18658	1	
B	P	Luteibacter sp. UNCMF331Sha3.1	2	
B	P	Staphylococcus aureus aureus IS-111	1	
B	P	Staphylococcus aureus BSAR729	1	
B	P	Mycobacterium abscessus PAP129	1	
B	P	Propionibacterium acnes SK182B-JCVI	1	
B	F	Staphylococcus aureus aureus NCTC 8325	1	
B	P	Staphylococcus aureus DAR5882	2	
B	P	Thermus igniterrae ATCC 700962	1	
B	F	Bacillus thuringiensis HD682	4	
B	P	Mycobacterium tuberculosis IEXDR1	3	
B	P	Streptomyces sp. 1222.5	1	
B	P	Mycobacterium tuberculosis XTB13-187	3	
B	P	Staphylococcus schweitzeri FSCB5	1	
B	P	Exiguobacterium sp. AB2	1	
B	P	Gluconobacter japonicus LMG 1417	2	
B	P	Pseudomonas aeruginosa RW54	1	
B	F	Staphylococcus aureus SA564 null replaces 98278	1	
B	P	Staphylococcus aureus C1675	1	
B	P	Cronobacter sakazakii ES713	3	
B	P	Mycobacterium tuberculosis BTB10-258	3	
B	P	Bradyrhizobium sp. OK095	2	
B	P	Bacillus cereus 172560W	4	
B	P	Vibrio parahaemolyticus 10-4303	1	
B	F	Chlamydia psittaci VS225	1	
B	P	Pseudomonas sp. URMO17WK12:I12	2	
B	F	Methylobacterium phyllosphaerae CBMB27	3	
B	P	Klebsiella pneumoniae K67-17	2	
B	P	Pseudomonas aeruginosa JD328	1	
B	P	Staphylococcus aureus M0711	1	
B	P	Escherichia coli MS 119-7	1	
B	P	Magnetospirillum magnetotacticum MS-1	3	
B	P	Frateuria terrea DSM 26515	2	
B	P	Mycobacterium sp. Root265	2	
B	F	Waddlia chondrophila WSU 86-1044	1	
B	P	Francisella tularensis tularensis 70102012	2	
B	P	Asaia platycodi SF2.1	2	
B	F	Allofrancisella guangzhouensis 08HL01032	1	
B	F	Sedimenticola thiotaurini SIP-G1	2	
B	P	Staphylococcus aureus SA_ST125_MupR	1	
B	P	Pseudomonas sp. RIT-PI-a	2	
B	P	Pseudomonas putida KG-4	1	
B	P	Staphylococcus aureus M0108	1	
B	P	Butyrivibrio sp. TB	2	
B	P	Burkholderia pseudomallei 4094-0081	2	
B	P	Staphylococcus aureus M1236	1	
B	P	Enterobacter cloacae UCICRE 9	2	
B	P	Mycobacterium immunogenum H008	1	
B	F	Candidatus Paracaedibacter acanthamoebae PRA3	1	
B	P	Leptospira interrogans sv. Copenhageni Fiocruz LV204	1	
B	F	Staphylococcus schleiferi 2317-03	1	
B	P	Bacillus cereus 03BB108	4	
B	P	Klebsiella pneumoniae BIDMC95	2	
B	P	Cylindrospermopsis raciborskii CS-506	1	
B	P	Clostridioides difficile Y381	1	
B	P	Bacillus thuringiensis Et10/1	6	
B	P	Staphylococcus sciuri sciuri Z8	1	
B	F	Cronobacter muytjensii ATCC 51329	1	
B	P	Escherichia coli OK1114	1	
B	F	Chlamydia trachomatis RC-J966	1	
B	F	Escherichia coli S30	1	
B	P	Enterobacter cloacae 'Hoffmann cluster IV' ST433:953102574	3	
B	P	Vibrio renipiscarius DCR 1-4-12	1	
B	P	Pseudomonas alcaligenes MRY13-0052	2	
B	P	Mycobacterium abscessus PAP112	1	
B	P	Francisella novicida FSC159	2	
B	P	Staphylococcus aureus A9763	1	
B	P	Klebsiella pneumoniae CHS130	2	
B	P	Paenibacillus tyrfis MSt1	2	
B	P	Escherichia coli 38.16	1	
B	P	Staphylococcus aureus MSSA-47	2	
B	P	Escherichia coli 99.1793	1	
B	P	Leuconostoc mesenteroides P45	1	
B	P	Escherichia coli G51	1	
B	P	Rhodococcus sp. 114MFTsu3.1	1	
B	P	Staphylococcus aureus H71785	1	
B	P	Prevotella sp. BP1-148	2	
B	P	Microtetraspora malaysiensis NBRC 100735	3	
B	P	Staphylococcus aureus BU_G0701_t5	1	
B	P	Staphylococcus aureus SJUD6041	1	
B	P	Staphylococcus aureus VET0102R	1	
B	P	Staphylococcus aureus VET0519S	1	
B	P	Pseudomonas fluorescens AU6026	2	
B	F	Acidobacterium capsulatum ATCC 51196	1	
B	P	Pseudomonas aeruginosa ATCC 33363	1	
B	P	Shigella sonnei 34001ss_1	1	
B	P	Exiguobacterium pavilionensis N139	1	
B	P	Vibrio cholerae sv. O1 2010EL-1798	1	
B	P	Neisseria meningitidis NM1476	1	
B	P	Leptospira interrogans sv. Copenhageni Fiocruz LV4174	1	
B	P	Ignavibacteria bacterium RIFOXYC2_FULL_38_25	1	
B	P	Vibrio parahaemolyticus S086	1	
B	P	Burkholderia pseudomallei 20	2	
B	P	Staphylococcus aureus M0187	1	
B	P	Mycobacterium tuberculosis TKK-01-0070	3	
B	P	Paenibacillus sp. A59	2	
B	F	Pseudomonas syringae pv. lapsa ATCC 10859	1	
B	P	Staphylococcus aureus aureus CIG1524	2	
B	P	Escherichia coli C792_92	1	
B	P	Acidovorax sp. NO-1	2	
B	P	Pseudomonas aeruginosa FRD1	1	
B	P	Staphylococcus aureus aureus 21311	1	
B	P	Streptomyces sp. CNQ865	2	
B	P	Enterobacter hormaechei YT3	2	
B	P	Escherichia coli PA38	1	
B	P	Burkholderia pseudomallei B7210	2	
B	P	Staphylococcus aureus B8	2	
B	P	Aureimonas sp. Leaf460	2	
B	F	Bacillus subtilis UD1022	2	
B	P	Herbidospora sakaeratensis NBRC 102641	2	
B	P	Citrobacter freundii RU2 BHI24	3	
B	P	Staphylococcus haemolyticus JCSC_1435	3	
B	P	Chryseobacterium taeanense ARB2	2	
B	P	Arenitalea lutea CGMCC 1.12213	1	
B	P	Cronobacter sakazakii ES35	1	
B	D	Clostridium beijerinckii ATCC 39058 (CBEIJ)	1	
B	P	Mesorhizobium loti R88b	2	
B	P	Megasphaera elsdenii DSM 20460	3	
B	P	Microbispora sp. NBRC 110460	1	
B	P	Escherichia coli KOEGE 33 (68a)	1	
B	P	Listeria monocytogenes S1_4	1	
B	P	Staphylococcus aureus M59498	1	
B	D	uncultured bacterium WSgam209 (contamination screened)	2	
B	P	Staphylococcus aureus aureus 21340	1	
B	P	Vibrio parahaemolyticus VP-48	1	
B	P	Mycobacterium tuberculosis TKK-01-0003	3	
B	P	Serratia sp. SCBI	2	
B	P	Escherichia coli 503023	1	
B	F	Chlamydophila pneumoniae J138	1	
B	P	Yaniella halotolerans DSM 15476	1	
B	P	Staphylococcus aureus Rd.40	1	
B	P	Staphylococcus aureus 2588STDY5748948	1	
B	P	Staphylococcus aureus F43676	1	
B	P	Pseudomonas agarici LMG 2112	1	
B	P	Chlamydia trachomatis R4175	1	
B	F	Escherichia coli O17:K52:H18 UMN026	1	
B	P	Mycobacterium tuberculosis KT-0034	3	
B	P	Mycobacterium tuberculosis 001_13432	3	
B	P	Prevotella brevis ATCC 19188	2	
B	P	Pantoea sp. 9140	1	
B	P	Escherichia coli KOEGE 68 (182a)	1	
B	P	Escherichia coli HVH 18 (4-8589585)	1	
B	P	Bacillus sp. NSP22.2	2	
B	P	Staphylococcus aureus F19383	1	
B	P	Staphylococcus aureus M0630	1	
B	P	Saccharopolyspora hirsuta ATCC 20501	4	
B	P	Bradyrhizobium japonicum 22	3	
B	P	Salmonella enterica enterica serovar Indiana 50269	2	
B	P	Mycobacterium tuberculosis TKK_04_0042	3	
B	P	Kingella kingae KK199	1	
B	P	Roseomonas mucosa SAVE376	2	
B	P	Rhodanobacter thiooxydans LCS2	1	
B	P	Staphylococcus aureus VET0382R	1	
B	F	Rhodoferax ferrireducens T118	2	
B	P	Thermoactinomyces daqus H-18	1	
B	P	Staphylococcus aureus VET0222R	1	
B	P	Shigella flexneri 2001042	1	
B	P	Staphylococcus aureus DAR5855	1	
B	P	Desulfovibrio idahonensis DSM 15450	2	
B	P	Staphylococcus aureus M1417	1	
B	P	Okibacterium frutillariae VKM Ac-2059	1	
B	P	Staphylococcus epidermidis 3c10	1	
B	P	Staphylococcus aureus T84592	1	
B	P	Campylobacter jejuni jejuni 2008-988	1	
B	F	Pedobacter cryoconitis PAMC 27485	1	
B	P	Staphylococcus aureus DAR5883	1	
B	P	Clostridium aminophilum F	2	
B	F	Thermomonospora curvata DSM 43183	1	
B	P	Treponema sp. GWA1_62_8	1	
B	P	Mycobacterium tuberculosis TKK-01-0071	3	
B	P	Escherichia coli 2-427-07_S4_C3	1	
B	D	Marinactinospora thermotolerans DSM 45154	2	
B	F	Thermovibrio ammonificans HB-1, DSM 15698	2	
B	F	Escherichia coli C8	1	
B	F	Lactobacillus plantarum ZJ316	1	
B	P	Comamonas testosteroni JL40	4	
B	P	Mycobacterium tuberculosis TKK_04_0145	3	
B	P	Alishewanella sp. WH16-1	1	
B	P	Escherichia coli E128010	1	
B	P	Staphylococcus aureus DAR5845	2	
B	F	Bacillus sp. WP8	1	
B	P	Mycobacterium tuberculosis TKK_03_0103	3	
B	P	Citrobacter sp. MGH 55	2	
B	P	Neisseria gonorrhoeae ATL_2011_01_17	1	
B	P	Staphylococcus aureus M0900	1	
B	P	Ignavibacteria bacterium RIFOXYA2_FULL_38_8	1	
B	P	Streptomyces scabrisporus DSM 41855	2	
B	P	Streptomyces sp. Root63	1	
B	P	Mycobacterium tuberculosis TB_RSA73	3	
B	F	Bacillus amyloliquefaciens KHU1	2	
B	P	Selenomonas sp. FOBRC9	2	
B	P	Pseudomonas syringae pv. maculicola H7608	1	
B	P	Escherichia coli G315	1	
B	P	Planctomycetes bacterium RIFCSPHIGHO2_02_FULL_52_58	2	
B	P	Escherichia coli O157:H12 2.4168	1	
B	P	Hungatella hathewayi VE202-04	1	
B	P	Mycobacterium tuberculosis BTB10-005	3	
B	P	Staphylococcus aureus 2588STDY5627590	1	
B	P	Mycobacterium tuberculosis XTB13-278	3	
B	P	Staphylococcus aureus 08-01674	1	
B	P	Escherichia coli 36348	1	
B	F	Klebsiella pneumoniae Kpn555	2	
B	P	Pseudomonas syringae pv. actinidiae ICMP 19439	1	
B	P	Pseudomonas sp. NFACC51	1	
B	P	Leptospira interrogans L56626	1	
B	P	Escherichia coli O55:H7 USDA 5905	1	
B	P	Yersinia pestis 113	1	
B	P	Staphylococcus aureus M54162	1	
B	P	Staphylococcus aureus F87602	1	
B	P	Yersinia enterocolitica IP29194	2	
B	P	Chlamydia trachomatis R4175IMS	1	
B	P	Staphylococcus aureus M0584	1	
B	P	Staphylococcus aureus M0570	1	
B	P	Staphylococcus haemolyticus W59	2	
B	P	Escherichia coli O174:H2 02-04446	1	
B	P	Mycobacterium tuberculosis M1560	3	
B	P	Mycobacterium tuberculosis 300798	3	
B	P	Neisseria gonorrhoeae GCGS214	1	
B	D	Aquiflexum balticum BA160, DSM 16537	1	
B	P	Bacillus cereus WSBC 10035	4	
B	P	Cellulomonas sp. URHD0024	2	
B	P	Thermodesulfobacterium hveragerdense DSM 12571	2	
B	P	Shigella flexneri 2a BS1045	1	
B	P	Proteus mirabilis 25933 GTA	1	
B	P	Staphylococcus aureus M1290	2	
B	P	Klebsiella pneumoniae pneumoniae ST101:950173000	2	
B	P	Escherichia coli MP021017.2	1	
B	P	Klebsiella pneumoniae CHS 37	2	
B	F	Anoxybacillus sp. B2M1	1	
B	P	Jeotgalibacillus soli P9	1	
B	D	Legionella pneumophila L10-023 (LPN)	1	
