taxon_oid	Domain	Status	Study Name	Genome	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	Genome Size   * assembled	Gene Count   * assembled	
2505679077	Bacteria	Finished	Compost Feedstock-Adapted Isolates	Thermus thermophilus SG0.5JP17-16	DOE Joint Genome Institute (JGI)	2505679077	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus	Thermus thermophilus	2303227	2488	
646564578	Bacteria	Finished	Extremophiles	Thermincola potens JR	DOE Joint Genome Institute (JGI)	646564578	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Thermincola	Thermincola potens	3157416	3081	
2585428172	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Desulfacinum hydrothermale DSM 13146	DOE Joint Genome Institute (JGI)	2585428172	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfacinum	Desulfacinum hydrothermale	3696795	3331	
2599185146	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Acetomicrobium thermoterrenum DSM 13490	DOE Joint Genome Institute (JGI)	2599185146	Synergistetes	Synergistia	Synergistales	Synergistaceae	Acetomicrobium	Acetomicrobium thermoterrenum	1967584	1961	
649633025	Bacteria	Finished	BESC Fast Track Microbial Sequencing	Caldicellulosiruptor owensensis OL	DOE Joint Genome Institute (JGI)	649633025	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor owensensis	2428903	2322	
2508501120	Bacteria	Finished	Protein structure adaptations and genome stability as reflected by species of the Thermotogales	Marinitoga piezophila KA3	DOE Joint Genome Institute (JGI)	2508501120	Thermotogae	Thermotogae	Petrotogales	unclassified	Marinitoga	Marinitoga piezophila	2244793	2131	
640753056	Bacteria	Finished	Sulfurovum sp. NBC37-1	Sulfurovum sp. NBC37-1	Japan Agency for Marine-Earth Science and Technology	640753056	Proteobacteria	Epsilonproteobacteria	unclassified	unclassified	Sulfurovum	Sulfurovum sp. NBC37-1	2562277	2525	
646311964	Bacteria	Finished	Thermotogales	Thermotoga naphthophila RKU-10	DOE Joint Genome Institute (JGI)	646311964	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga naphthophila	1809823	1867	
646311936	Bacteria	Finished	Hydrogenobacter thermophilus TK-6, DSM 6534	Hydrogenobacter thermophilus TK-6, DSM 6534	University of Tokyo	646311936	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobacter	Hydrogenobacter thermophilus	1743135	1941	
649633101	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Thermaerobacter marianensis 7p75a, DSM 12885	DOE Joint Genome Institute (JGI)	649633101	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XVII. Incertae Sedis	Thermaerobacter	Thermaerobacter marianensis	2844696	2435	
2531839442	Bacteria	Permanent Draft	Desulfotomaculum hydrothermale Lam5 = DSM 18033	Desulfotomaculum hydrothermale Lam5	CEA Genoscope	2531839442	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	Desulfotomaculum hydrothermale	2695031	2753	
2512047033	Bacteria	Finished	Chloracidobacterium thermophilum B	Chloracidobacterium thermophilum B	Pennsylvania State University	2512047033	Acidobacteria	Blastocatellia	unclassified	unclassified	Chloracidobacterium	Chloracidobacterium thermophilum	3695372	3103	
644736325	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Alicyclobacillus acidocaldarius acidocaldarius 104-IA, DSM 446	DOE Joint Genome Institute (JGI)	644736325	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	Alicyclobacillus acidocaldarius	3205686	3235	
2524614583	Bacteria	Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Marinactinospora thermotolerans DSM 45154	DOE Joint Genome Institute (JGI)	2524614583	Actinobacteria	Actinobacteria	Streptosporangiales	Nocardiopsaceae	Marinactinospora	Marinactinospora thermotolerans	5663781	5039	
2718218154	Bacteria	Finished	Caldithrix abyssi DSM 13497 LF13 Genome sequencing	Caldithrix abyssi LF13, DSM 13497	Winogradsky Institute of Microbiology	2718218154	Calditrichaeota	Calditrichae	Calditrichales	Calditrichaceae	Caldithrix	Caldithrix abyssi	4978541	3855	
2515154080	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Thermus oshimai DSM 12092	DOE Joint Genome Institute (JGI)	2515154080	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus	Thermus oshimai	2260954	2409	
640069309	Bacteria	Finished	Clostridium thermocellum ATCC 27405	Ruminiclostridium thermocellum ATCC 27405	DOE Joint Genome Institute (JGI)	640069309	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	Ruminiclostridium thermocellum	3843301	3335	
2651869944	Bacteria	Draft	Clostridium tepidiprofundi SG 508	Clostridium tepidiprofundi SG 508 (CLTE)	Goettingen Genomics Laboratory	2651869944	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium tepidiprofundi	3060113	2831	
640753057	Bacteria	Finished	Thermotogales	Thermosipho melanesiensis BI429	DOE Joint Genome Institute (JGI)	640753057	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho	Thermosipho melanesiensis	1915238	1998	
2585428081	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Sporanaerobacter acetigenes DSM 13106	DOE Joint Genome Institute (JGI)	2585428081	Firmicutes	Tissierellia	Tissierellales	unclassified	Sporanaerobacter	Sporanaerobacter acetigenes	2912784	2901	
2687453649	Bacteria	Draft	Illinois Basin-Decatur Project	Orenia sp. Z6 updated	University of Illinois, Urbana-Champaign	2687453649	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia	Orenia metallireducens	3465989	3347	
2519103198	Bacteria	Finished	Geobacillus sp. GHH01	Geobacillus sp. GHH01	Goettingen Genomics Laboratory	2519103198	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus sp. GHH01	3583134	3587	
2511231121	Bacteria	Finished	Geobacillus thermoleovorans CCB_US3_UF5	Geobacillus thermoleovorans CCB_US3_UF5	University of Science, Malaysia	2511231121	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus thermoleovorans	3596620	3996	
637000313	Bacteria	Finished	Hot spring microbial mat cyanobacterial strain	Synechococcus sp. JA-3-3Ab	J. Craig Venter Institute (JCVI)	637000313	Cyanobacteria	unclassified	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. JA-3-3Ab	2932766	2900	
2504756058	Bacteria	Finished	DOEM_782007	Thermoanaerobacter wiegelii Rt8.B1	DOE Joint Genome Institute (JGI)	2504756058	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter wiegelii	2785056	2888	
2517093047	Bacteria	Permanent Draft	Bacterial isolates from the 'uncultivated': new families, genera and species from deep-sea vents	Deferrisoma camini S3R1	DOE Joint Genome Institute (JGI)	2517093047	Proteobacteria	Deltaproteobacteria	unclassified	unclassified	Deferrisoma	Deferrisoma camini	4236551	3824	
2507262051	Bacteria	Finished	Clostridium clariflavum DSM 19732	Clostridium clariflavum EBR 45, DSM 19732	DOE Joint Genome Institute (JGI)	2507262051	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	[Clostridium] clariflavum	4897678	4229	
2510065088	Bacteria	Permanent Draft	Comparative Genomic Studies of Carbon Monoxide Oxidizing Thermophiles: Genome divergence and Biohydrogen Production	Carboxydothermus ferrireducens DSM 11255	DOE Joint Genome Institute (JGI)	2510065088	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Carboxydothermus	Carboxydothermus ferrireducens	2441992	2628	
2505119042	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Thermodesulfatator indicus CIR29812, DSM 15286	DOE Joint Genome Institute (JGI)	2505119042	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfatator	Thermodesulfatator indicus	2322224	2291	
648028059	Bacteria	Finished	DOEM_782007	Thermoanaerobacter sp. X513	DOE Joint Genome Institute (JGI)	648028059	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter sp. X513	2456520	2534	
646311904	Bacteria	Finished	Ammonifex degensii KC4 Proposal # CSP2006-060510	Ammonifex degensii KC4	DOE Joint Genome Institute (JGI)	646311904	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Ammonifex	Ammonifex degensii	2157067	2239	
640753047	Bacteria	Finished	Chloroflexi, 7 species	Roseiflexus castenholzii HLO8, DSM 13941	DOE Joint Genome Institute (JGI)	640753047	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	Roseiflexus castenholzii	5723298	4509	
2506381022	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Spirochaeta thermophila Z-1203, DSM 6578	DOE Joint Genome Institute (JGI)	2506381022	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	Spirochaeta thermophila	2560222	2350	
2507149014	Bacteria	Finished	Protein structure adaptations and genome stability as reflected by species of the Thermotogales	Fervidobacterium pennivorans Ven 5, DSM 9078	DOE Joint Genome Institute (JGI)	2507149014	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium	Fervidobacterium pennivorans	2166381	2063	
637000318	Bacteria	Finished	Thermoanaerobacter tengcongensis MB4T	Caldanaerobacter subterraneus tengcongensis MB4T	Beijing Genomics Institute (BGI), Chinese Academy of Science, Institute of Microbiology	637000318	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Caldanaerobacter	Caldanaerobacter subterraneus	2689445	2719	
2582580748	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Desulfotomaculum putei DSM 12395	DOE Joint Genome Institute (JGI)	2582580748	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	Desulfotomaculum putei	3116019	3177	
2504136000	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Hippea maritima MH2, DSM 10411	DOE Joint Genome Institute (JGI)	2504136000	Proteobacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae	Hippea	Hippea maritima	1694430	1780	
2524614853	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Caldicellulosiruptor acetigenus DSM 7040	DOE Joint Genome Institute (JGI)	2524614853	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor acetigenus	2589957	2498	
2523231068	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Porphyrobacter cryptus DSM 12079	DOE Joint Genome Institute (JGI)	2523231068	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Porphyrobacter	Porphyrobacter cryptus	2954426	2903	
643348584	Bacteria	Finished	Thermotoga neapolitana DSM 4359	Thermotoga neapolitana DSM 4359	Geno Technology Inc.	643348584	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga neapolitana	1884562	1988	
2519899833	Bacteria	Permanent Draft	Bacillus licheniformis WX-02	Bacillus licheniformis WX-02	Huazhong Agricultural University	2519899833	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus licheniformis	4270104	4406	
649633077	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Oceanithermus profundus 506, DSM 14977	DOE Joint Genome Institute (JGI)	649633077	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Oceanithermus	Oceanithermus profundus	2439291	2445	
643348530	Bacteria	Finished	Coprothermobacter proteolyticus DSM 5265	Coprothermobacter proteolyticus DSM 5265	J. Craig Venter Institute (JCVI)	643348530	Firmicutes	Clostridia	Thermoanaerobacterales	Thermodesulfobiaceae	Coprothermobacter	Coprothermobacter proteolyticus	1424912	1535	
643348527	Bacteria	Finished	Chloroflexi, 7 species	Chloroflexus aggregans DSM 9485	DOE Joint Genome Institute (JGI)	643348527	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloroflexus	Chloroflexus aggregans	4684931	3895	
639633001	Bacteria	Finished	Acidothermus cellulolyticus	Acidothermus cellulolyticus 11B	DOE Joint Genome Institute (JGI)	639633001	Actinobacteria	Actinobacteria	Acidothermales	Acidothermaceae	Acidothermus	Acidothermus cellulolyticus	2443540	2229	
2528768209	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Meiothermus taiwanensis DSM 14542	DOE Joint Genome Institute (JGI)	2528768209	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Meiothermus	Meiothermus taiwanensis	3022275	3046	
2599185230	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Desulfotomaculum arcticum DSM 17038	DOE Joint Genome Institute (JGI)	2599185230	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	Desulfotomaculum arcticum	5215335	5152	
2510461075	Bacteria	Draft	Hydrogenobaculum Population Genomics	Hydrogenobaculum sp. SO	DOE Joint Genome Institute (JGI)	2510461075	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobaculum	Hydrogenobaculum sp. SO	1539479	1662	
2602042027	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Desulfotomaculum geothermicum DSM 3669	DOE Joint Genome Institute (JGI)	2602042027	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	Desulfotomaculum geothermicum	3652244	3804	
2619619036	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Fervidobacterium changbaicum DSM 17883	DOE Joint Genome Institute (JGI)	2619619036	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium	Fervidobacterium changbaicum	2184031	2078	
646564582	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Thermocrinis albus HI 11/12, DSM 14484	DOE Joint Genome Institute (JGI)	646564582	Aquificae	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis albus	1500577	1651	
2524023143	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Alicyclobacillus contaminans DSM 17975	DOE Joint Genome Institute (JGI)	2524023143	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	Alicyclobacillus contaminans	3274338	3539	
2588253519	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Thermosporothrix hazakensis ATCC BAA-1881	DOE Joint Genome Institute (JGI)	2588253519	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Thermosporotrichaceae	Thermosporothrix	Thermosporothrix hazakensis	7282662	6465	
2519899721	Bacteria	Permanent Draft	Thermobrachium celere JW/YL-NZ35, DSM 8682	Thermobrachium celere JW/YL-NZ35, DSM 8682	Tampere University of Technology	2519899721	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Thermobrachium	Thermobrachium celere	2775618	2994	
2519103189	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Gracilibacillus lacisalsi DSM 19029	DOE Joint Genome Institute (JGI)	2519103189	Firmicutes	Bacilli	Bacillales	Bacillaceae	Gracilibacillus	Gracilibacillus lacisalsi	4411374	4364	
643692050	Bacteria	Finished	Sulfurihydrogenibium azorense Az-Fu1	Sulfurihydrogenibium azorense Az-Fu1	J. Craig Venter Institute (JCVI)	643692050	Aquificae	Aquificae	Aquificales	Hydrogenothermaceae	Sulfurihydrogenibium	Sulfurihydrogenibium azorense	1640877	1768	
2582581267	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Caloramator proteoclasticus DSM 10124	DOE Joint Genome Institute (JGI)	2582581267	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Caloramator	Caloramator proteoclasticus	2655018	2680	
2521172702	Bacteria	Finished	Thermacetogenium phaeum DSM 12270	Thermacetogenium phaeum PB, DSM 12270	Goettingen Genomics Laboratory	2521172702	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermacetogenium	Thermacetogenium phaeum	2939057	2897	
648028013	Bacteria	Finished	Caldicellulosiruptor sp. OB47	Caldicellulosiruptor obsidiansis OB47	DOE Joint Genome Institute (JGI)	648028013	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor obsidiansis	2532343	2389	
646564586	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Truepera radiovictrix RQ-24, DSM 17093	DOE Joint Genome Institute (JGI)	646564586	Deinococcus-Thermus	Deinococci	Deinococcales	Trueperaceae	Truepera	Truepera radiovictrix	3260398	3046	
2585428193	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Caminicella sporogenes DSM 14501	DOE Joint Genome Institute (JGI)	2585428193	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Caminicella	Caminicella sporogenes	2473921	2441	
2585428077	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Caloranaerobacter azorensis DSM 13643	DOE Joint Genome Institute (JGI)	2585428077	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Caloranaerobacter	Caloranaerobacter azorensis	2461935	2617	
2503538027	Bacteria	Permanent Draft	DOEM_782007	Thermoanaerobacter ethanolicus JW 200	DOE Joint Genome Institute (JGI)	2503538027	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter ethanolicus	3091647	3449	
2540341085	Bacteria	Finished	Caldilinea aerophila STL-6-O1	Caldilinea aerophila STL-6-O1, DSM 14535	National Institute of Technology and Evaluation	2540341085	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea	Caldilinea aerophila	5144873	4173	
646311963	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Thermomonospora curvata DSM 43183	DOE Joint Genome Institute (JGI)	646311963	Actinobacteria	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Thermomonospora	Thermomonospora curvata	5639016	5061	
649633023	Bacteria	Finished	BESC Fast Track Microbial Sequencing	Caldicellulosiruptor kristjanssonii 177R1B, DSM 12137	DOE Joint Genome Institute (JGI)	649633023	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor kristjanssonii	2802443	2707	
2506520012	Bacteria	Finished	Complete genome sequence of a novel hyperthermophilic sulfate-reducing bacterium, Thermodesulfobacterium sp. OPB45	Thermodesulfobacterium geofontis OPF15	DOE Joint Genome Institute (JGI)	2506520012	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacterium	Thermodesulfobacterium geofontis	1634377	1686	
2505679031	Bacteria	Draft	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Rubrobacter radiotolerans DSM 5868	DOE Joint Genome Institute (JGI)	2505679031	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter	Rubrobacter radiotolerans	3398074	3317	
641228500	Bacteria	Finished	Thermotogales	Petrotoga mobilis SJ95	DOE Joint Genome Institute (JGI)	641228500	Thermotogae	Thermotogae	Petrotogales	unclassified	Petrotoga	Petrotoga mobilis	2169548	2012	
643692002	Bacteria	Finished	Anaerocellum thermophilum	Caldicellulosiruptor bescii Z-1320, DSM 6725	DOE Joint Genome Institute (JGI)	643692002	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor bescii	2931662	2832	
2585428176	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Clostridium caminithermale DSM 15212	DOE Joint Genome Institute (JGI)	2585428176	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Paramaledivibacter	Paramaledivibacter caminithermalis	4060624	3864	
645058753	Bacteria	Permanent Draft	DOEM_782007	Ruminiclostridium thermocellum DSM 2360	DOE Joint Genome Institute (JGI)	645058753	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	Ruminiclostridium thermocellum	3454608	3147	
2558309119	Bacteria	Finished	Thermotoga hypogea NBRC 106472	Pseudothermotoga hypogea NBRC 106472	National Institute of Technology and Evaluation	2558309119	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Pseudothermotoga	Pseudothermotoga hypogea	2165166	2148	
2508501045	Bacteria	Finished	Sequencing Genomes of Environmentally Important Thermophiles in Great Basin hot springs: Thermocrinis ruber, three members of the genus Thermus, and a novel Chloroflexi	Thermus oshimai JL-2	DOE Joint Genome Institute (JGI)	2508501045	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus	Thermus oshimai	2401329	2548	
2571042483	Bacteria	Finished	Halorhodospira halochloris A	Halorhodospira halochloris A	Northeastern State University	2571042483	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Halorhodospira	Halorhodospira halochloris	3460134	3142	
646311949	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Rhodothermus marinus R-10, DSM 4252	DOE Joint Genome Institute (JGI)	646311949	Bacteroidetes	Cytophagia	Rhodothermales	Rhodothermaceae	Rhodothermus	marinus	3386737	2965	
649633105	Bacteria	Finished	Thermus scotoductus SA-01, ATCC 700910	Thermus scotoductus SA-01, ATCC 700910	University of Gottingen	649633105	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus	Thermus scotoductus	2355186	2514	
2524023226	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Nesterenkonia alba DSM 19423	DOE Joint Genome Institute (JGI)	2524023226	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Nesterenkonia	Nesterenkonia alba	2591866	2420	
2660238162	Bacteria	Finished	Clostridium thermocellum AD2	Ruminiclostridium thermocellum AD2 null replaces 15405	Oak Ridge National Laboratory	2660238162	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	Ruminiclostridium thermocellum	3554854	3135	
2527291725	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Deinococcus murrayi DSM 11303	DOE Joint Genome Institute (JGI)	2527291725	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus murrayi	2767614	2756	
650716095	Bacteria	Finished	DOEM_782007	Thermoanaerobacterium xylanolyticum LX-11, DSM 7097	DOE Joint Genome Institute (JGI)	650716095	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium	Thermoanaerobacterium xylanolyticum	2534358	2491	
2515154012	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Mycobacterium hassiacum DSM 44199	DOE Joint Genome Institute (JGI)	2515154012	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium hassiacum	5082325	4948	
2508501108	Bacteria	Finished	Sequencing Genomes of Environmentally Important Thermophiles in Great Basin hot springs: Thermocrinis ruber, three members of the genus Thermus, and a novel Chloroflexi	Thermus thermophilus JL-18	DOE Joint Genome Institute (JGI)	2508501108	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus	Thermus thermophilus	2311212	2508	
2585428063	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Desulfotomaculum hydrothermale Lam5	DOE Joint Genome Institute (JGI)	2585428063	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	Desulfotomaculum hydrothermale	2628775	2691	
2554235408	Bacteria	Finished	Meiothermus ruber DSM 1279 Genome sequencing	Meiothermus ruber DSM 1279	Pacific Biosciences	2554235408	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Meiothermus	Meiothermus ruber	3098881	3109	
2513237116	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Alicyclobacillus pomorum DSM 14955	DOE Joint Genome Institute (JGI)	2513237116	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	Alicyclobacillus pomorum	3400337	3534	
2522572180	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Meiothermus rufus DSM 22234	DOE Joint Genome Institute (JGI)	2522572180	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Meiothermus	Meiothermus rufus	2747076	2889	
2510065085	Bacteria	Permanent Draft	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Caldanaerobius polysaccharolyticus KMTHCJ, DSM 13641	DOE Joint Genome Institute (JGI)	2510065085	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Caldanaerobius	Caldanaerobius polysaccharolyticus	2499862	2542	
2597490267	Bacteria	Permanent Draft	Thermoactinomyces sp. Gus2-1 Genome sequencing	Thermoactinomyces sp. Gus2-1	The Institute of Cytology and Genetics, Siberian Branch of the Russian Academy of Sciences	2597490267	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Thermoactinomyces	Thermoactinomyces sp. Gus2-1	2623309	2891	
2619619099	Bacteria	Permanent Draft	Sediment and Water microbial communities from Great Boiling Spring	Candidatus Caldatribacterium saccharofermentans OP9-77CS	DOE Joint Genome Institute (JGI)	2619619099	Candidatus Atribacteria	unclassified	unclassified	unclassified	Candidatus Caldatribacteirum	Candidatus Caldatribacterium saccharofermentans	2252356	2579	
2524023147	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Desulfotomaculum alcoholivorax DSM 16058	DOE Joint Genome Institute (JGI)	2524023147	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	Desulfotomaculum alcoholivorax	3473068	3589	
2516493031	Bacteria	Permanent Draft	Continuation of the Genomic Encyclopedia of Bacteria and Archaea pilot project (GEBA)	Actinopolyspora mortivallis HS-1, DSM 44261	DOE Joint Genome Institute (JGI)	2516493031	Actinobacteria	Actinobacteria	Actinopolysporales	Actinopolysporaceae	Actinopolyspora	Actinopolyspora mortivallis	4233350	3981	
