Domain	Status	Genome	Gene Count	
B	P	Mycobacterium tuberculosis HM	1	
B	F	Gluconobacter oxydans DSM 3504 (GLS)	1	
B	P	Mycobacterium tuberculosis CPHL_A	1	
B	D	Tolypothrix sp. PCC 7601	1	
B	F	Alteromonas sp. Mac1	1	
B	F	Bdellovibrio bacteriovorus W	1	
B	P	Mycobacterium tuberculosis M1728	1	
B	P	Megasphaera sp. NM10	1	
B	P	Delftia acidovorans ATCC 11299b	1	
B	F	Arthrospira platensis NIES-39	1	
B	P	Devosia sp. 17-2-E-8	1	
B	D	Clostridium acetobutylicum NCCB 24020 (CLACE)	1	
B	P	Bacillus thermoamylovorans B4167	1	
B	P	Pseudomonas aeruginosa BWHPSA006	1	
B	F	Alkaliphilus oremlandii OhILAs	1	
B	P	Stenotrophomonas maltophilia PierC1	1	
B	F	Erwinia amylovora LA635	1	
B	P	Mycobacterium tuberculosis TBR-152	1	
B	P	Pedobacter africanus DSM 12126	1	
B	P	Mycobacterium sp. IS-1744	1	
B	P	Clostridium botulinum CDC48719	1	
B	P	Comamonas sp. B-9	1	
B	P	Acinetobacter baumannii TG2012	1	
B	P	Mycobacterium bovis BCG Connaught	1	
B	P	Actinobacillus pleuropneumoniae sv. 2 S1536	1	
B	D	Vibrio cincinnatiensis DSM 19608	1	
B	P	Mycobacterium tuberculosis TB_RSA67	1	
B	F	Geobacillus thermodenitrificans NG80-2	1	
B	P	Anabaena sp. ATCC 33047	1	
B	P	Rhodococcus maanshanensis DSM 44675	1	
B	P	Pseudomonas putida B001	1	
B	F	Thermotoga maritima MSB8, DSM 3109	1	
B	P	Mycobacterium tuberculosis MD17232	1	
B	P	Vibrio rotiferianus CAIM 577	1	
B	P	Mycobacterium tuberculosis KT-0040	1	
B	P	Acidovorax sp. Root267	1	
B	P	Acinetobacter baumannii D2	1	
B	D	Aquiflexum balticum BA160, DSM 16537	1	
B	P	Deefgea rivuli DSM 18356	1	
B	D	Composite genome from Lake Mendota Epilimnion pan-assembly MEint.metabat.2384	1	
B	P	Mycobacterium abscessus CF	1	
B	P	Achromatium sp. WMS1	1	
B	P	Mycobacterium tuberculosis M09401471	1	
B	P	Sphingomonas sp. OV641	1	
B	P	Algoriphagus locisalis DSM 23445	1	
B	P	Acinetobacter baumannii 1237202	1	
B	P	Acinetobacter baumannii 45075_6	1	
B	P	Synechococcus sp. PCC 7335	1	
B	P	Acinetobacter schindleri GTC 3703	1	
B	F	Lactobacillus fermentum CECT 5716	1	
B	P	Megasphaera sp. BL7	1	
B	P	Clostridium akagii DSM 12554	1	
B	P	Pseudomonas aeruginosa ST-111 P37_London_28_VIM_2_07_12	1	
B	P	Mycobacterium tuberculosis 400044	1	
B	P	Salmonella enterica enterica sv. Newport 36803	1	
B	P	Mycobacterium tuberculosis XTB13-235	1	
B	P	Acinetobacter baumannii 647609	1	
B	P	Aeromonas sp. 159	1	
B	P	Dialister micraerophilus DSM 19965	1	
B	P	Vibrio parahaemolyticus ATC220	1	
B	P	Paenibacillus sp. JCM 10914	1	
B	P	Falsirhodobacter sp. alg1	1	
B	P	Acinetobacter baumannii 44467_9	1	
B	P	Anaerocolumna jejuensis DSM 15929	1	
B	P	Mycobacterium tuberculosis A09900565	1	
B	P	Salinicoccus kunmingensis DSM 17847	1	
B	P	Geobacillus sp. MAS1	1	
B	P	Paenibacillus alvei DSM 29 (PAV)	1	
B	P	Geobacillus stearothermophilus 22	1	
B	P	Geodermatophilus nigrescens DSM 45408	1	
B	P	Ruminococcaceae bacterium P7	1	
B	P	Bosea sp. Root670	1	
B	P	Mycobacterium tuberculosis PanR0202	1	
B	P	Vibrio parahaemolyticus EN9701072	1	
B	D	Clostridium ragsdalei P11 (CLRAG)	1	
B	P	Acinetobacter baumannii ABBL044	1	
B	P	Rubrivivax benzoatilyticus JA2	1	
B	P	Mycobacterium tuberculosis TB_RSA166	1	
B	P	Acinetobacter baumannii AB_TG2023	1	
B	P	Nevskia soli DSM 19509	1	
B	P	Acinetobacter baumannii AbMDR-GLH4	1	
B	P	Mycobacterium tuberculosis A70555	1	
B	P	Dehalococcoidia bacterium SCGC AG-206-C02 (contamination screened)	1	
B	P	Bacteriovorax-8x (UID3187)	1	
B	D	Composite genome from Trout Bog Hypolimnion pan-assembly TBhypo.metabat.7934	1	
B	P	Clostridium frigidicarnis DSM 12271	1	
B	P	Burkholderia pseudomallei MSHR3458	1	
B	P	Corynebacterium diphtheriae bv. gravis ISS 4060	1	
B	P	Acinetobacter baumannii ABBL067l	1	
B	P	Salinivibrio socompensis S34	1	
B	P	Enterococcus flavescens ATCC 49996	1	
B	P	Marinobacter nanhaiticus D15-8W	1	
B	P	Acinetobacter baumannii 1058283	1	
B	P	Mycobacterium tuberculosis TKK_05MA_0025	1	
B	P	Pseudoalteromonas sp. BSi20480	1	
B	P	Acinetobacter baumannii ABOB01	1	
B	P	Moorella thermoacetica Y72	1	
B	P	Pseudomonas aeruginosa FRD1	1	
B	P	Oleispira antarctica RB-8	1	
B	P	Nocardia aobensis NBRC 100429	1	
B	P	Bacillus sp. RUPDJ	1	
B	P	Burkholderia concitans LMG 29315	1	
B	P	Acidovorax sp. Root70	1	
B	F	Clostridium botulinum CDC_69094	1	
B	P	Mycobacterium tuberculosis Q09901859	1	
B	P	Burkholderia pseudomallei BFD	1	
B	P	Burkholderia pseudomallei S13	1	
B	P	Clostridioides difficile P5	1	
B	P	Legionella spiritensis Mt.St.Helens-9	1	
B	P	Exiguobacterium mexicanum HUD	1	
B	P	Microbacterium sp. CF335	1	
B	F	Aeromonas hydrophila YL17	1	
B	P	Mycobacterium tuberculosis BTB04-120	1	
B	P	Legionella pneumophila NY24	1	
B	P	Vibrio parahaemolyticus S439-9	1	
B	P	Salmonella enterica enterica sv. Montevideo MB101509-0077	1	
B	P	Salmonella enterica enterica sv. Montevideo 366867	1	
B	P	Mycobacterium iranicum UM_TJL	1	
B	P	Mycobacterium tuberculosis TKK_04_0008	1	
B	D	Elusimicrobia bacterium RBG_16_66_12	1	
B	F	Chlorobium phaeovibrioides DSM 265	1	
B	P	Pseudomonas aeruginosa MH27	1	
B	P	Sporolactobacillus nakayamae ATCC 700379	1	
B	F	Mycobacterium canettii CIPT 140070008	1	
B	D	Composite genome from Trout Bog Hypolimnion pan-assembly TBhypo.metabat.3004	1	
B	P	Mycobacterium tuberculosis KT-0018	1	
B	P	Mycobacterium tuberculosis TKK_03_0156	1	
B	P	Vibrio sp. JCM 19236	1	
B	P	Pseudogulbenkiania ferrooxidans EGD-HP2	1	
B	P	Microbacterium sp. UCD-TDU	1	
B	P	Mycobacterium tuberculosis TB_RSA178	1	
B	D	Desulfovibrio alkalitolerans DSM 16529	1	
B	P	Alcanivorax sp. 97CO-5	1	
B	P	Mycobacterium tuberculosis TKK_04_0108	1	
B	P	Mycobacterium tuberculosis TB_RSA80	1	
B	D	Paracoccus sp. J4	1	
B	P	Clostridium propionicum X2, DSM 1682	1	
B	D	Dehalogenimonas alkenigignens IP3-3	1	
B	F	Vibrio sp. EJY3	1	
B	F	Alteromonas macleodii 'Aegean Sea MED64'	1	
B	P	Pseudomonas putida mt-2	1	
B	P	Azospirillum sp. RU38E	1	
B	P	Mycobacterium abscessus PAP142	1	
B	D	Composite genome from Trout Bog Hypolimnion pan-assembly TBhypo.metabat.6286	1	
B	P	Arthrobacter sp. YR096	1	
B	F	Corynebacterium vitaeruminis DSM 20294 Genome sequencing	1	
B	F	Pseudomonas frederiksbergensis AS1	1	
B	P	Verrucomicrobiales sp. DG1235	1	
B	P	Mycobacterium tuberculosis MD16265	1	
B	P	Mycobacterium tuberculosis 7837	1	
B	P	Mycobacterium tuberculosis TB_RSA126	1	
B	D	Desulfovibrio halophilus DSM 5663	1	
B	P	Bacteroidetes bacterium GWE2_40_15	1	
B	P	Paeniclostridium sordellii UMC4401	1	
B	P	Leptospira fainei sv. Hurstbridge BUT 6	1	
B	P	Mycobacterium tuberculosis TB_RSA19	1	
B	P	Mangrovimonas sp. ST2L12	1	
B	F	Pseudomonas aeruginosa W60856	1	
B	P	Polynucleobacter sp. AP-Melu-1000-B4	1	
B	F	Lysinibacillus sphaericus B1-CDA	1	
B	F	Ammonifex degensii KC4	1	
B	P	Viridibacillus sp. OK051	1	
B	P	Mycobacterium canettii CIPT 140060008	1	
B	D	Composite genome from Trout Bog Hypolimnion pan-assembly TBhypo.metabat.4590	1	
B	D	LKpool_bin1_Bacteroidetes	1	
B	P	Deltaproteobacteria bacterium SCGC AC-312_E16 - v2 (unscreened)	1	
B	D	Bradyrhizobiaceae sp. genome_bin_16	1	
B	P	Vibrio parahaemolyticus 09.5357	1	
B	P	Acinetobacter baumannii 1207552	1	
B	P	Mycobacterium tuberculosis PanR0702	1	
B	F	Ralstonia eutropha H16	1	
B	P	Mycobacterium tuberculosis TKK_05MA_0058	1	
B	P	Rheinheimera perlucida DSM 18276	1	
B	F	Bacillus methylotrophicus YJ11-1-4	1	
B	P	Mycobacterium tuberculosis BTB09-554	1	
B	P	Exiguobacterium sp. GIC31	1	
B	F	Bacillus subtilis subtilis 6051-HGW	1	
B	P	Acinetobacter sp. CIP 101966	1	
B	P	Anaerophaga thermohalophila Fru22, DSM 12881	1	
B	P	Stenotrophomonas sp. SKA14	1	
B	F	beta proteobacterium CB	1	
B	P	Segniliparus rugosus ATCC BAA-974	1	
B	P	Mycobacterium tuberculosis A4	1	
B	P	Ruminiclostridium thermocellum AD2	1	
B	F	Vibrio vulnificus 93U204	1	
B	P	Bacillus methylotrophicus NBIF-003	1	
B	P	Francisella philomiragia philomiragia ATCC 25015	1	
B	P	Pseudomonas extremaustralis 14-3 sub14-3b	1	
B	P	Bradyrhizobium sp. WSM1417	1	
B	P	Planktothrix rubescens NIVA-CYA 407	1	
B	D	Aeromicrobium sp. REDSEA-S38_B2	1	
B	P	Acinetobacter baumannii MRSN15084	1	
B	P	Paracoccus solventivorans DSM 6637	1	
B	D	Pirellula sp. Pr1d	1	
B	P	Luteimonas mephitis DSM 12574	1	
B	P	Mycobacterium tuberculosis KT-0048	1	
B	P	Vibrio parahaemolyticus S042	1	
B	P	Cellulosimicrobium cellulans J36	1	
B	P	Aeromonas salmonicida salmonicida 01-B526	1	
B	P	Burkholderia pseudomallei C14	1	
B	P	Kitasatospora cheerisanensis KCTC 2395	1	
B	F	Aeromonas hydrophila AL09-71	1	
B	P	Acinetobacter baumannii B8342	1	
B	P	Acinetobacter baumannii 1245249	1	
B	P	Listeria monocytogenes 36-25-1	1	
B	P	Rathayibacter sp. Leaf296	1	
B	P	Vibrio parahaemolyticus VIP4-0407	1	
B	D	Composite genome from Trout Bog Hypolimnion pan-assembly TBhypo.metabat.1542	1	
B	P	Vibrio splendidus ATCC 33789	1	
B	D	Variovorax paradoxus 369MFTsu5.1	1	
B	F	Arthrobacter sp. A3 null replaces 59185	1	
B	P	Mycobacterium tuberculosis 2101HD	1	
B	P	Devosia soli GH2-10	1	
B	P	Mycobacterium tuberculosis XTB13-133	1	
B	F	Geminocystis sp. NIES-3708	1	
B	P	Corynebacterium sp. KPL1818	1	
B	F	Pseudomonas sp. MRSN12121	1	
B	P	Ensifer sp. Root423	1	
B	P	Acinetobacter baumannii 45052_3	1	
B	F	Desulfurivibrio alkaliphilus AHT2	1	
B	P	Pseudomonas sp. LAMO17WK12:I2	1	
B	P	Campylobacter jejuni 46_S44	1	
B	P	Dyadobacter koreensis DSM 19938	1	
B	F	Mycobacterium tuberculosis RGTB327	1	
B	P	Mycobacterium tuberculosis 400958	1	
B	P	Bacillus sp. LK7	1	
B	P	Brevibacillus brevis X23	1	
B	P	Carnobacterium maltaromaticum DSM 20730	1	
B	P	Sphingomonas sp. Leaf33	1	
B	P	Geodermatophilus ruber DSM 45317	1	
B	P	Acinetobacter baumannii AB_TG2031	1	
B	F	Mycobacterium chelonae CM 6388	1	
B	P	Mycobacterium tuberculosis MAL020157	1	
B	P	Mycobacterium intracellulare ATCC 13950	1	
B	P	Burkholderia ubonensis Bu	1	
B	P	Pseudomonas aeruginosa ST-111 P21_London_17_VIM_2_06_10	1	
B	P	Mycobacterium abscessus PAP125	1	
B	P	Mycobacterium tuberculosis KT-0200	1	
B	P	Mycobacterium tuberculosis M995	1	
B	P	Mycobacterium tuberculosis P09501164	1	
B	P	Vibrio parahaemolyticus sv. O1:K58 C145	1	
B	F	Pseudomonas cremoricolorata ND07	1	
B	F	Blastochloris viridis ATCC 19567	1	
B	P	Oleibacter marinus DSM 24913	1	
B	P	Burkholderia pseudomallei C31	1	
B	F	Edwardsiella sp. LADL05-105	1	
B	P	Erwinia amylovora MR1	1	
B	P	Mycobacterium tuberculosis A70329	1	
B	P	Bordetella bronchiseptica C4	1	
B	P	delta proteobacterium JGI 0000059-J07 (unscreened)	1	
B	P	Methyloglobulus morosus KoM1	1	
B	P	Elizabethkingia anophelis NUH1	1	
B	D	Pseudomonas putida JLR11	1	
B	F	Mycobacterium tuberculosis 0B049XDR	1	
B	P	Thiorhodococcus drewsii AZ1	1	
B	P	Rhodopseudomonas palustris 42OL	1	
B	P	Nitratireductor basaltis UMTGB225	1	
B	F	Francisella philomiragia GA01-2801	1	
B	F	Elizabethkingia meningoseptica FMS-007	1	
B	P	Agrobacterium radiobacter DSM 30147	1	
B	P	Dehalococcoidia bacterium SCGC AG-205-M20 (contamination screened)	1	
B	P	Acinetobacter baumannii Naval-78	1	
B	D	Chloroflexi bacterium GWC2_49_37	1	
B	P	Mycobacterium tuberculosis M1304	1	
B	P	Shigella dysenteriae WRSd5	1	
B	F	Desulfatibacillum alkenivorans AK-01 (Desulfatibacillum alkenivorans AK-01)	1	
B	F	Dyella jiangningensis SBZ 3-12	1	
B	P	Kurthia senegalensis JC8E	1	
B	P	Xanthobacter sp. 91	1	
B	F	Acinetobacter baumannii CR17 null replaces 78590	1	
B	P	Acinetobacter sp. NIPH 2036	1	
B	P	Lewinella cohaerens DSM 23179	1	
B	P	Methylobacterium sp. Leaf122	1	
B	P	Serratia marcescens marcescens 950164094	1	
B	P	Amycolatopsis sp. MJM2582	1	
B	F	Burkholderia pseudomallei 1106a	1	
B	P	Gayadomonas joobiniege G7	1	
B	P	Thalassospira xiamenensis M-5, DSM 17429	1	
B	P	Deltaproteobacterium sp. OalgD4	1	
B	P	Citreicella sp. 357	1	
B	P	Mycobacterium tuberculosis A70480	1	
B	P	Clostridium botulinum SU1575NT	1	
B	P	Vibrio parahaemolyticus S118	1	
B	P	Clostridium botulinum Prevot1662	1	
B	P	Mycobacterium abscessus PAP016	1	
B	P	Pseudomonas putida W15Oct28	1	
B	P	Mycobacterium tuberculosis 302174	1	
B	P	Mycobacterium tuberculosis TB_RSA176	1	
B	P	Acinetobacter baumannii ABNIH13	1	
B	P	Mycobacterium tuberculosis PanR0611	1	
B	P	Vibrio brasiliensis CAIM 495, LMG 20546	1	
B	D	Clostridium beijerinckii BAS/B3/I/124 (CLBIJ)	1	
B	P	Vibrio shilonii AK1	1	
B	P	Mycobacterium tuberculosis BTB05-660	1	
B	P	Acinetobacter baumannii IS-143	1	
B	P	Streptomyces purpureus KA281, ATCC 21405	1	
B	P	Mycobacterium tuberculosis 1500034	1	
B	P	Stenotrophomonas maltophilia SKK35	1	
B	P	Acinetobacter baumannii 5075	1	
B	F	Salinispira pacifica L21-RPul-D2	1	
B	P	Rhodobacter megalophilus DSM 18937	1	
B	F	Burkholderia sp. RPE67	1	
B	P	Acinetobacter baumannii 25307_3	1	
B	P	Pseudoxanthomonas sp. J35	1	
B	P	Clostridium arbusti SL206	1	
B	P	Aeromonas veronii TTU2014-141AME	1	
B	D	Syntrophus sp. GWC2_56_31	1	
B	P	Mycobacterium tuberculosis KT-0011	1	
B	D	Arcobacter sp. 1	1	
B	P	Acidovorax sp. JHL-9	1	
B	P	Pasteurella multocida RIIF	1	
B	P	Piscicoccus intestinalis NBRC 104926	1	
B	P	Aeromonas media ARB20	1	
B	F	Hoeflea sp. IMCC20628 null replaces 98275	1	
B	P	Streptomyces sulphureus L180	1	
B	P	Methylobacterium sp. Leaf100	1	
B	P	Curvibacter sp. PAE-UM	1	
B	P	Vibrio parahaemolyticus CFSAN007444	1	
B	P	Tepidimonas taiwanensis VT154-175	1	
B	P	Nitrospira marina Nb-295	1	
B	F	Aeromonas hydrophila AH10	1	
B	P	Chryseobacterium sp. YR459	1	
B	P	Acinetobacter rudis DSM 24031	1	
B	P	Burkholderia pseudomallei E25	1	
B	P	Bacteroidetes bacterium GWE2_32_14	1	
B	P	Mariprofundus sp. JGI CrystG Aug08-3-M14 (unscreened)	1	
B	P	Gillisia sp. CAL575	1	
B	F	Burkholderia pseudomallei vgh07	1	
B	P	Mycobacterium tuberculosis TKK_02_0071	1	
B	D	Elusimicrobia bacterium GWB2_63_16	1	
B	P	Achromobacter xylosoxidans A9	1	
B	P	Nocardia amikacinitolerans DSM 45535	1	
B	F	Mycobacterium marinum M, ATCC BAA-535	1	
B	P	Clostridium sporogenes 85-3852	1	
B	P	Mucilaginibacter sp. YR332	1	
B	P	Pseudomonas putida UASWS0946	1	
B	P	Mycobacterium tuberculosis V09601310	1	
B	P	Mycobacterium tuberculosis XDR KZN 605	1	
B	P	Mycobacterium tuberculosis TRUG0083	1	
B	P	Mycobacterium tuberculosis TKK_05MA_0031	1	
B	P	Acinetobacter baumannii ABBL131	1	
B	P	Paeniclostridium sordellii 8483	1	
B	P	Paraburkholderia graminis C4D1M	1	
B	P	Aeromonas encheleia CECT 4342	1	
B	P	Paraburkholderia aspalathi LMG 27731	1	
B	P	Rhizobium sp. RU35A	1	
B	P	Salisediminibacterium haloalkalitolerans 10nlg	1	
B	D	Alteromonadaceae bacterium 2052S.S.stab0a.01	1	
B	P	Haloactinobacterium album DSM 21368	1	
B	P	Mycobacterium tuberculosis KT-0181	1	
B	P	Pseudomonas aeruginosa 3575	1	
B	P	Pseudomonas endophytica BSTT44	1	
B	P	Desulfobacterales bacterium RIFOXYA12_FULL_46_15	1	
B	P	Aeromonas veronii bv. veronii CECT 4257	1	
B	P	Azomonas agilis DSM 375	1	
B	P	Psychroflexus tropicus DSM 15496	1	
B	P	Acinetobacter baumannii 1413735	1	
B	P	Vibrio parahaemolyticus S148	1	
B	F	Pseudonocardia sp. EC080625-04	1	
B	P	Acinetobacter baumannii 44437_7	1	
B	P	Roseospirillum parvum 930I	1	
B	F	Anaeromyxobacter dehalogenans 2CP-1	1	
B	F	Spirochaeta africana Z-7692, DSM 8902	1	
B	P	Photobacterium damselae piscicida DI21	1	
B	P	Desulfatibacillum aliphaticivorans DSM 15576	1	
B	P	Acinetobacter baumannii 45002_6	1	
B	P	Mycobacterium tuberculosis BTB04-097	1	
B	P	Acinetobacter pittii 42F	1	
B	F	Shewanella baltica OS678	1	
B	P	Pseudomonas sp. MOIL14HWK12:I2	1	
B	P	Mycobacterium tuberculosis 02_1987	1	
B	F	Pontibacter korlensis X14-1T	1	
B	P	Bacteroides luti DSM 26991	1	
B	P	Devosia enhydra ATCC 23634	1	
B	F	Bacillus thuringiensis HD-789	1	
B	P	Acinetobacter baumannii TG27391	1	
B	P	Mycobacterium tuberculosis TKK-01-0092	1	
B	P	Bacillus koreensis DSM 16467	1	
B	D	Pseudomonas sp. RV120224-01c	1	
B	P	Acidithiobacillales bacterium SM23_46	1	
B	P	Vibrio parahaemolyticus S025	1	
B	F	Sphingobacterium sp. B29	1	
B	P	Hyphomonas adhaerens MHS-3	1	
B	P	Salmonella enterica enterica sv. Newport 36799	1	
B	P	Mycobacterium tuberculosis TKK-01-0087	1	
B	P	Hyphomicrobium sp. 99	1	
B	P	Desulfovibrio carbinoliphilus oakridgensis FW1012B	1	
B	P	Stenotrophomonas maltophilia ATCC 19867	1	
B	P	Deltaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_44_21	1	
B	P	Mycobacterium tuberculosis 2097HD	1	
B	P	Mycobacterium tuberculosis 2196MM	1	
B	F	Photobacterium gaetbulicola Gung47	1	
B	P	Acinetobacter baumannii UH16008	1	
B	P	Acinetobacter baumannii Ab25	1	
B	F	Streptomyces sp. PAMC26508	1	
B	P	Acinetobacter pittii ABBL074	1	
B	P	Phaeospirillum fulvum MGU-K5	1	
B	P	Acinetobacter baumannii BR097	1	
B	P	Rubritalea squalenifaciens DSM 18772	1	
B	F	Mycobacterium tuberculosis 2242	1	
B	F	Lactococcus garvieae sv. KG+	1	
B	P	Bifidobacterium crudilactis LMG 23609	1	
B	P	Mycobacterium tuberculosis TB_RSA09	1	
B	P	Achromobacter xylosoxidans CEIB 2.8	1	
B	P	Clostridium butyricum KNU-L09 (Genome sequencing project of agriculturally useful microbes)	1	
B	P	Mycobacterium tuberculosis O09501127	1	
B	F	Thioploca ingrica	1	
B	P	Mycobacterium tuberculosis TKK_04_0006	1	
B	P	Mycobacterium tuberculosis MD17240	1	
B	P	Bacillus cytotoxicus CVUAS 2833	1	
B	P	Vibrio parahaemolyticus 49	1	
B	F	Pseudomonas fluorescens LBUM636	1	
B	P	Mycobacterium tuberculosis BE_14248	1	
B	P	Acinetobacter baumannii 44327_8	1	
B	D	Composite genome from Trout Bog Hypolimnion pan-assembly TBhypo.metabat.2062.v2	1	
B	P	Bacillus amyloliquefaciens JRS8	1	
B	P	Vibrio parahaemolyticus CFSAN001619	1	
B	P	Mycobacterium sp. GA-1379	1	
B	P	Candidatus Rokubacteria bacterium RIFCSPLOWO2_12_FULL_69_21	1	
B	F	Arthrobacter sp. A3	1	
B	P	Mycobacterium tuberculosis M1023	1	
B	P	Agrobacterium albertimagni AOL15	1	
B	P	Acinetobacter baumannii 25935_9	1	
B	P	Elizabethkingia miricola DSM 14571	1	
B	D	Rhodopseudomonas palustris R1, DSM 8283 (HiSeq draft)	1	
B	P	Vibrio sp. ECSMB14105	1	
B	P	Pectobacterium carotovorum brasiliense YC D29	1	
B	P	Acinetobacter baumannii 25935_4	1	
B	P	Geodermatophilus brasiliensis DSM 44526	1	
B	P	Clostridium sp. Marseille-P299	1	
B	P	Herbaspirillum sp. CF444	1	
B	P	Formosa algae KMM 3553	1	
B	P	Clostridium diolis DSM 15410	1	
B	P	Mameliella alba DSM 26384	1	
B	P	Tannerella sp. oral taxon BU063 isolate Cell 2 (contamination screened)	1	
B	F	Salinibacter ruber M31, DSM 13855	1	
B	P	Stenotrophomonas sp. Leaf70	1	
B	P	Brevibacterium massiliense 5401308	1	
B	P	Stenotrophomonas sp. YR347	1	
B	D	Treponema sp. GWC1_61_84	1	
B	F	Streptomyces pactum KLBMP 5084	1	
B	P	Mycobacterium tuberculosis TKK_03_0159	1	
B	P	Clostridium botulinum SU1064	1	
B	P	Bradyrhizobium japonicum USDA 4	1	
B	P	Burkholderia pseudomallei D10 7310-3154	1	
B	P	Oceanibulbus indolifex HEL-45	1	
B	D	Chloroflexi bacterium RBG_19FT_COMBO_50_10	1	
B	P	Lonsdalea quercina quercina ATCC 29281	1	
B	F	Mycobacterium tuberculosis 1458	1	
B	P	unclassified "LHC4-1" archaeon JGI MDM2 LHC4sed-1-I9 (contamination screened)	1	
B	P	Acinetobacter haemolyticus NIPH 261	1	
B	P	Mycobacterium tuberculosis Y00015573	1	
B	P	Pseudomonas sp. OV546	1	
B	F	Streptomyces sp. Sv. ACTE SirexAA-E	1	
B	F	Lutibacter profundi LP1	1	
B	P	Taibaiella chishuiensis CGMCC 1.12700	1	
B	P	Burkholderia pseudomallei HA	1	
B	P	Salmonella enterica enterica sv. Senftenberg 423984-2	1	
B	P	Mycobacterium tuberculosis XTB13-116	1	
B	P	Mycobacterium tuberculosis TKK-01-0006	1	
B	P	Vibrio parahaemolyticus 10-4303	1	
B	P	Acinetobacter baumannii 1046051	1	
B	P	Dialister succinatiphilus YIT 11850	1	
B	P	Pseudomonas putida YKD221	1	
B	F	Mycobacterium tuberculosis 0B169XDR	1	
B	P	Cupriavidus basilensis B-8	1	
B	P	Sphingobium ummariense RL-3	1	
B	P	Tolypothrix sp. PCC 7601	1	
B	P	Mycobacterium tuberculosis TB_RSA16	1	
B	F	Desulfitobacterium hafniense DCB-2	1	
B	P	Mycobacterium tuberculosis TKK_04_0118	1	
B	P	Flavobacterium granuli DSM 17797	1	
B	P	Vibrio parahaemolyticus S014	1	
B	P	Acinetobacter baumannii 45052_4	1	
B	D	Clostridium beijerinckii NRRL B-596 (CLOBE)	1	
B	P	Mycobacterium tuberculosis TKK_05MA_0051	1	
B	P	Rhodococcus ruber Chol-4	1	
B	P	Acinetobacter baumannii 1437282	1	
B	D	Candidatus Schekmanbacteria bacterium RBG_13_48_7	1	
B	P	Marinobacter sp. ES.048	1	
B	P	Burkholderia pseudomallei C60	1	
B	P	Mycobacterium abscessus PAP122	1	
B	P	Pseudomonas aeruginosa CIG1	1	
B	F	Bacillus amyloliquefaciens IT-45	1	
B	D	Deltaproteobacteria bacterium GWC2_56_8	1	
B	P	Chitinophaga arvensicola DSM 3695	1	
B	P	Haemophilus influenzae HI1417	1	
B	F	Sphingopyxis sp. 113P3 replaces 81765	1	
B	F	Amycolatopsis lurida NRRL 2430	1	
B	D	Pseudomonas aeruginosa 1-7-2A, ATCC 21472	1	
B	P	Cytophaga hutchinsonii DSM 1761	1	
B	P	Mycobacterium tuberculosis TRUG0024	1	
B	F	Anoxybacillus sp. B7M1	1	
B	P	Sharpea azabuensis DSM 18934	1	
B	P	Campylobacter coli Z163	1	
B	P	Bacteroides nordii JCM 12987	1	
B	P	Cereibacter changlensis DSM 18774	1	
B	P	Oceanospirillum maris DSM 6286	1	
B	P	Prauserella alba DSM 44590	1	
B	P	Pseudomonas aeruginosa ST-111 P41_London_28_09_12	1	
B	P	Arcobacter butzleri L351	1	
B	P	Knoellia aerolata DSM 18566	1	
B	P	Bacillus thuringiensis israelensis ATCC 35646	1	
B	P	Mycobacterium tuberculosis MAL020206	1	
B	P	Mycobacterium tuberculosis A70441	1	
B	P	Bdellovibrionales bacterium RIFOXYC12_FULL_39_17	1	
B	F	Burkholderia pseudomallei M1	1	
B	P	Burkholderia pseudomallei I6 4043-3096	1	
B	P	Sphingopyxis ummariensis UI2	1	
B	P	Acinetobacter baumannii TG27319	1	
B	F	Bacillus amyloliquefaciens CC178	1	
B	P	Mycobacterium abscessus PAP057	1	
B	P	Sphingomonas sanxanigenens DSM 19645	1	
B	P	Capnocytophaga sp. oral taxon 332 F0381	1	
B	P	Bacteroides fragilis 3986 N(B) 19	1	
B	P	Staphylococcus xylosus NJ	1	
B	F	Gynuella sunshinyii YC6258	1	
B	D	Chloroflexi bacterium SCGC AAA257-K06 (unscreened)	1	
B	P	Xanthomonas perforans Xp15-11	1	
B	P	Pseudomonas fuscovaginae SE-1	1	
B	P	Mycobacterium tuberculosis TKK_05SA_0044	1	
B	P	Frigoribacterium sp. Leaf8	1	
B	P	Acinetobacter baumannii ABBL037	1	
B	P	Mycobacterium tuberculosis TKK_03_0033	1	
B	P	Pontibacter lucknowensis DM9	1	
B	P	Burkholderia pseudomallei MSHR543	1	
B	P	Vibrio parahaemolyticus HS-13-1	1	
B	P	Olleya sp. ITB9	1	
B	P	Mycobacterium tuberculosis MD16775	1	
B	P	Salmonella enterica enterica sv. Newport WA_14882	1	
B	P	Mycobacterium canettii CIPT 140070007	1	
B	P	Salmonella enterica enterica sv. Newport VA_R100808502	1	
B	D	Burkholderia MF376	1	
B	P	Saccharomonospora azurea NA-128, DSM 44631	1	
B	P	Mycobacterium tuberculosis N09900805	1	
B	F	Mycobacterium tuberculosis 2279	1	
B	P	Acinetobacter baumannii 24975_7	1	
B	P	Mycobacterium tuberculosis TB_RSA93	1	
B	F	Mycobacterium smegmatis MC2 155	1	
B	F	Salmonella enterica enterica sv. Anatum USDA-ARS-USMARC-1735	1	
B	F	Acinetobacter sp. 114	1	
