Domain	Status	Genome	Gene Count	
B	P	Mycobacterium abscessus MAB_082312_2273	1	
B	D	Composite genome from Trout Bog Hypolimnion pan-assembly TBhypo.metabat.4590	1	
B	P	Roseomonas lacus DSM 19439	1	
B	F	Mycobacterium kansasii 824	1	
B	P	Simonsiella muelleri ATCC 29453	1	
B	P	Campylobacter jejuni 22_S21	1	
B	F	Mycoplasma gallisepticum NY01_2001.047-5-1P	1	
B	P	Chlorobi bacterium EBPR_Bin_3	1	
B	F	Thermomonospora curvata DSM 43183	1	
B	P	Thiobacillus sp. Bin4_E1B	1	
B	P	Halomonas korlensis CGMCC 1.6981	1	
B	P	Campylobacter coli 1961	1	
B	F	Psychrobacter urativorans R310.10B	1	
B	F	Paenibacillus sp. FSL R5-0912	1	
B	P	Lactobacillus acidophilus JV3179	1	
B	P	Acinetobacter baumannii 136706	1	
B	P	Dorea formicigenerans ATCC 27755	1	
B	P	Campylobacter jejuni 47_S45	1	
B	P	Dyadobacter koreensis DSM 19938	1	
B	P	unclassified Gammaproteobacteria Bin 33	1	
B	P	Parabacteroides sp. ASF519	1	
B	P	Mycobacterium abscessus PAP076	1	
B	P	Clostridioides difficile DA00065	1	
B	P	Olsenella sp. KH2P3	1	
B	P	Micromonospora inyonensis DSM 46123	1	
B	D	Acidobacteria sp. genome_bin_23	1	
B	P	Streptomyces cyanoalbus NRRL B-3040	1	
B	P	Campylobacter coli RC387	1	
B	P	Vibrio cholerae sv. Inaba A482	1	
B	P	Streptomyces prasinopilosus NRRL B-2711	1	
B	P	Lewinella persica DSM 23188	1	
B	P	Acaryochloris sp CCMEE 5410	1	
B	P	Mycobacterium avium paratuberculosis Pt145	1	
B	P	Clostridioides difficile P2	1	
B	P	Megasphaera elsdenii YE34	1	
B	P	Lactobacillus iners AB-1	1	
B	P	Parabacteroides merdae ATCC 43184	1	
B	P	Mycobacterium abscessus 4S-0206	1	
B	P	Leptospira fainei sv. Hurstbridge BUT 6	1	
B	F	Candidatus Nitrospira inopinata ENR4	1	
B	P	Mycobacterium abscessus PAP077	1	
B	P	Fusobacterium ulcerans ATCC 49185	1	
B	P	Acinetobacter ursingii NBRC 110512	1	
B	F	Clostridium botulinum F 230613	1	
B	P	Corynebacterium pilosum DSM 20521	1	
B	P	Methylobacterium tarhaniae DSM 25844	1	
B	P	Leptospira interrogans sv. Canicola LT1962	1	
B	P	Clostridium termitidis CT1112, DSM 5398	1	
B	P	Fibrella aestuarina BUZ 2	1	
B	P	Rhodobacteraceae sp. HIMB11	1	
B	P	Prochlorococcus sp. SS51	1	
B	P	Mycobacterium avium hominissuis MAH-E-89-1	1	
B	P	Leptospira interrogans sv. Copenhageni Fiocruz LV2919	1	
B	F	Leuconostoc lactis WiKim40	1	
B	P	Uncultured Rhodospirillales bacterium JGI SC39-K17 (unscreened)	1	
B	P	Streptomyces sp. 142MFCol3.1	1	
B	D	Rhizobiales sp. genome_bin_6	1	
B	P	Methylobacterium sp. Leaf106	1	
B	P	Campylobacter lari ATCC 35221	1	
B	P	Mycoplasma pneumoniae Mympn_3912	1	
B	P	Clostridioides difficile SA10-050	1	
B	F	Aeromicrobium erythreum AR18	1	
B	P	Veillonella dispar ATCC 17748	1	
B	P	Deltaproteobacteria bacterium SCGC AC-312_I16 - v2 (contamination screened)	1	
B	P	Mycobacterium abscessus PAP_CF_024g	1	
B	P	Terrisporobacter glycolicus DSM 1288	1	
B	P	Ruminococcaceae bacterium GD1	1	
B	F	Xylella fastidiosa M12R (M12R)	1	
B	P	Streptomyces flocculus NRRL B-2465	1	
B	P	Oceanospirillales bacterium SCGC AD-308-P08v2 (contamination screened)	1	
B	P	Mycobacterium abscessus PAP072	1	
B	P	Mycobacterium abscessus PAP_CF_031k	1	
B	P	Nitrosovibrio sp. 12 Nv6	1	
B	P	Chrysosporum ovalisporum UAM-MAO	1	
B	P	LKpool_bin7_Bacteroidetes	1	
B	F	Corynebacterium pseudotuberculosis Cp162	1	
B	P	Cribrihabitans marinus DSM 29340	1	
B	D	Rhodococcus rhodochrous J38	1	
B	P	Legionella pneumophila EUL125	1	
B	P	Mycobacterium abscessus PAP107	1	
B	P	Mycobacterium immunogenum H106	1	
B	D	Roseobacter sp. CHAB-I-5 SCGC AAA076-A02 (contamination screened)	1	
B	F	Campylobacter jejuni CJ677CC537	1	
B	P	Lactobacillus paracasei tolerans DSM 20258	1	
B	P	Campylobacter jejuni NCCP No. 15742	1	
B	P	Nocardia farcinica DSM 43257	1	
B	P	Leptotrichia trevisanii DSM 22070	1	
B	D	Rhizobiales sp. genome_bin_27	1	
B	P	Zeta proteobacterium SCGC AB-137-I08 (unscreened)	1	
B	F	Akkermansia muciniphila ATCC BAA-835	1	
B	P	Dysgonomonas sp. HGC4	1	
B	F	Corynebacterium pseudotuberculosis C231	1	
B	D	Nocardioides sp. J52	1	
B	P	Deinococcus wulumuqiensis R12	1	
B	P	Prochlorococcus sp. MIT0601	1	
B	P	Methylophilus methylotrophus-127-1 (UID203)	1	
B	P	Legionella pneumophila LC6411	1	
B	P	Paenibacillus jilunlii CGMCC 1.10239	1	
B	F	Pedobacter cryoconitis PAMC 27485	1	
B	P	Mycobacterium abscessus PAP030	1	
B	F	Mycobacterium abscessus FLAC048	1	
B	P	Nocardioides luteus BAFB	1	
B	P	Ruminococcus gnavus CC55_001C	1	
B	P	Rhodococcus rhodochrous ATCC 17895 (GeneBank data)	1	
B	P	Leptospira weilii 56105	1	
B	P	Algoriphagus marincola DSM 16067	1	
B	P	Tomitella biformata AHU 1821	1	
B	F	Granulibacter bethesdensis CGDNIH2	1	
B	P	SAR324 cluster bacterium SCGC AAA240-J09 (unscreened) (sequencher)	1	
B	P	Parabacteroides gordonii DSM 23371	1	
B	P	Leptospira interrogans sv. Bataviae Swart	1	
B	P	Treponema bryantii B25	1	
B	P	Methylobacterium sp. UNCCL110	1	
B	F	Campylobacter coli CVM N29710	1	
B	F	Streptomyces pristinaespiralis HCCB 10218	1	
B	F	Opitutaceae sp. TAV5	1	
B	F	Mycobacterium massiliense GO 06	1	
B	P	Legionella pneumophila H034800427	1	
B	F	Frischella perrara PEB0191	1	
B	P	Leptospira santarosai 56663	1	
B	P	Gammaproteobacteria bacterium RIFOXYD12_FULL_61_37	1	
B	P	Clostridioides difficile P71	1	
B	D	Clostridioides difficile 630 (CDIF13)	1	
B	P	Prochlorococcus sp. scB245a_518I6 (unscreened)	1	
B	D	Acidiferrobacter_a7	1	
B	P	Mycobacterium abscessus PAP081	1	
B	P	Legionella pneumophila H034680033	1	
B	P	Campylobacter jejuni 41_S39	1	
B	P	Ureaplasma urealyticum sv. 13 ATCC 33698	1	
B	P	Mycobacterium abscessus 5S-0708	1	
B	P	Streptomyces sp. MBT76	1	
B	P	Leptospira interrogans 56104	1	
B	D	Methylobacterium sp. CL129	1	
B	F	Legionella pneumophila fraseri Dallas 1E	1	
B	F	Campylobacter jejuni CJ677CC519	1	
B	P	Mariprofundus sp. JGI CrystG Aug08-3-M14 (unscreened)	1	
B	P	Clostridium homopropionicum DSM 5847	1	
B	F	Erwinia amylovora CFBP 1430	1	
B	P	Streptomyces sp. WMMB 322	1	
B	P	Rosenbergiella nectarea 8N4	1	
B	D	Composite genome from Lake Mendota Epilimnion pan-assembly MEint.metabat.6031	1	
B	F	Mesorhizobium ciceri ca181	1	
B	F	Mannheimia haemolytica 89010807N lktA+	1	
B	P	Nonomuraea wenchangensis CGMCC 4.5598	1	
B	P	Mycobacterium kansasii SMC1	1	
B	P	Nitrosomonas sp. Nm34	1	
B	P	Legionella pneumophila NY30	1	
B	P	Fusobacterium necrophorum HUN048	1	
B	P	Mesorhizobium sp. LSJC265A00	1	
B	P	Bacteroides faecis DSM 24798	1	
B	P	Streptomyces sp. KhCrAH-244	1	
B	P	Campylobacter coli CVM N44505F	1	
B	P	Endozoicomonas arenosclerae E-MC227	1	
B	F	Alicyclobacillus acidocaldarius acidocaldarius 104-IA, DSM 446	1	
B	P	Candidatus Edwardsbacteria bacterium RifOxyC12_full_54_24	1	
B	P	Campylobacter coli 151-9	1	
B	F	Corynebacterium glutamicum K051	1	
B	F	Anabaena sp. 90	1	
B	P	Campylobacter jejuni Cj5	1	
B	F	Pseudonocardia sp. EC080625-04	1	
B	P	Clostridium aceticum DSM 1496	1	
B	P	Candidatus Rokubacteria bacterium RIFCSPLOWO2_02_FULL_73_56	1	
B	P	Paenibacillus panacisoli DSM 21345	1	
B	P	Cytophagales bacterium TFI 002	1	
B	P	Bacteroides xylanisolvens NLAE-zl-P727 (Illumina Draft assembly with Velvet)	1	
B	P	Vibrio campbellii PEL22A	1	
B	P	Phaeospirillum molischianum DSM 120	1	
B	P	Rhodococcus equi ATCC 33707	1	
B	F	Lactobacillus johnsonii DPC 6026	1	
B	F	Legionella pneumophila Philadelphia_2	1	
B	F	Legionella pneumophila pneumophila FFI105	1	
B	P	Prauserella halophila DSM 44617	1	
B	P	Rhodococcus triatomae DSM 44892	1	
B	P	Campylobacter jejuni 2865	1	
B	P	Mesorhizobium bacterium JGI 033 (contamination screened)	1	
B	D	SUP05 cluster bacterium AB-755_A05D07 (unscreened)	1	
B	P	Lentzea violacea DSM 44796	1	
B	D	Pseudoalteromonas sp. PRT007 (unscreened)	1	
B	P	Campylobacter coli K3	1	
B	P	Algoriphagus marincola HL-49	1	
B	P	Micromonospora sagamiensis MK-65	1	
B	F	Pediococcus claussenii P06, ATCC BAA-344	1	
B	P	Aeromicrobium sp. Root495	1	
B	P	Nonlabens ulvanivorans JCM 19297	1	
B	F	Haematospirillum jordaniae H5569	1	
B	P	Jannaschia pohangensis DSM 19073	1	
B	P	Mesorhizobium sp. LNJC395A00	1	
B	F	Spirosoma radiotolerans DG5A (Spirosoma radiotolerans genome sequence)	1	
B	P	Aureimonas sp. AU40	1	
B	P	Fusobacterium necrophorum ATCC 25286	1	
B	P	Campylobacter coli LMG 23344	1	
B	F	Thiomonas intermedia K12	1	
B	P	Clostridioides difficile 6042	1	
B	P	Campylobacter jejuni jejuni LMG 23210	1	
B	P	Rhodobacter capsulatus B41	1	
B	P	Anaerococcus provenciensis 9402080	1	
B	D	Streptomyces sp. DpondAA-A50	1	
B	P	Vibrio cholerae M988	1	
B	P	Corynebacterium pilosum CIP103422	1	
B	F	Clostridioides difficile CF5	1	
B	P	Proteiniclasticum ruminis DSM 24773	1	
B	P	Streptomyces sp. Ncost-T6T-1	1	
B	P	Clostridium sp. C105KSO13	1	
B	P	Nitrospina sp. SCGC AAA288-L16 (unscreened)	1	
B	P	Streptomyces sp. SolWspMP-sol2th	1	
B	F	Clostridioides difficile 2007855	1	
B	P	Kitasatospora sp. MBT63	1	
B	P	Archangium violaceus Cb vi76	1	
B	F	Bacteroides fragilis NCTC 9343	1	
B	F	Streptomyces anulatus ATCC 11523 null replaces 101412	1	
B	P	Corynebacterium durum DSM 45333  Genome sequencing	1	
B	P	Micromonospora coxensis DSM 45161	1	
B	P	Campylobacter coli CVM N42205	1	
B	P	Legionella pneumophila NY24	1	
B	P	Lactobacillus ruminis SPM0211	1	
B	F	Xanthomonas oryzae pv. oryzae PXO602	1	
B	P	Schwartzia succinivorans DSM 10502	1	
B	P	Deinococcus sp. YIM 77859	1	
B	P	Leuconostoc lactis Gibson L5, KCTC 3528	1	
B	D	Lactobacillus reuteri m27u15	1	
B	P	Niabella aurantiaca DSM 17617	1	
B	P	Lactobacillus kunkeei LMbo	1	
B	P	Moraxella catarrhalis 035E	1	
B	P	Salmonella enterica enterica sv. Montevideo CT_02035278	1	
B	P	Desulfosporosinus sp. I2	1	
B	P	Amycolatopsis mediterranei DSM 40773 (unscreened)	1	
B	P	Zeta proteobacterium SCGC AB-602-C20 (unscreened)	1	
B	D	Rhizobiales sp. genome_bin_47	1	
B	P	Streptomyces rimosus R6-500	1	
B	P	Phyllobacterium sp. CL33Tsu	1	
B	P	Clostridioides difficile DA00275	1	
B	D	Moorea bouillonii PNG5-198	1	
B	P	Bacteroides fragilis DCMOUH0018B	1	
B	P	Clostridium scindens ATCC 35704	1	
B	P	Seinonella peptonophila DSM 44666	1	
B	P	Paenibacillus sp. Root52	1	
B	P	Legionella pneumophila LC6408	1	
B	P	Corynebacterium ulcerans 04-3911	1	
B	P	Amycolatopsis nigrescens CSC17Ta-90, DSM 44992	1	
B	P	Streptomyces purpureus KA281, ATCC 21405	1	
B	P	Xylella fastidiosa 6c	1	
B	D	SUP05 cluster bacterium AB-751_J08AB-905 (unscreened)	1	
B	F	Deinococcus radiodurans ATCC BAA-816	1	
B	P	Leptospira interrogans sv. Copenhageni Fiocruz R154	1	
B	P	Mycobacterium avium paratuberculosis S397	1	
B	P	Dietzia cinnamea NBRC 102147	1	
B	P	Leptospira interrogans sv. Copenhageni MMD1562	1	
B	P	Arsenophonus triatominarum ArT	1	
B	F	Corynebacterium pseudotuberculosis MB66	1	
B	P	Pseudomonas syringae pv. aceris M302273PT (Aceris)	1	
B	F	Lactobacillus reuteri str. IRT	1	
B	D	Clostridium ragsdalei P11	1	
B	P	Campylobacter coli CVM N1636	1	
B	P	Lachnospiraceae bacterium ACC2	1	
B	P	Streptomyces sp. CNR698	1	
B	P	Epsilonproteobacteria bacterium SCGC AD-305-K06 - v2 (unscreened)	1	
B	P	Mycobacterium immunogenum H113	1	
B	P	Legionella pneumophila 12_4169	1	
B	P	Sulfurimonas sp. RIFOXYB12_FULL_35_9	1	
B	P	Ureaplasma urealyticum 4318	1	
B	P	Ruminococcus sp. FC2018	1	
B	P	Sporomusa malonica DSM 5090	1	
B	P	Terrabacter sp. Root181	1	
B	F	Parvimonas micra KCOM 1535 (=ChDC B708)	1	
B	P	Acetobacterium dehalogenans DSM 11527	1	
B	P	Nocardia otitidiscaviarum IFM 11049	1	
B	P	Streptomyces sp. CNS615	1	
B	F	Planctomyces sp. SH-PL14	1	
B	P	Selenomonas infelix ATCC 43532	1	
B	P	Rhodococcus erythropolis SK121	1	
B	P	Paenibacillus dauci H9	1	
B	P	Desulfobulbus japonicus DSM 18378	1	
B	P	Clostridium sporosphaeroides DSM 1294	1	
B	P	Alicyclobacillus macrosporangiidus DSM 17980	1	
B	P	Peptoniphilus rhinitidis 1-13	1	
B	F	Clostridium acetobutylicum EA 2018	1	
B	P	Guam_bin2_Bacteroidetes	1	
B	P	Mycobacterium immunogenum H097	1	
B	P	Campylobacter jejuni 1	1	
B	P	Micromonospora echinospora DSM 1040	1	
B	P	Streptomycetaceae bacterium MP113-05	1	
B	F	Corynebacterium glutamicum Nakagawa ATCC 13032	1	
B	F	Deinococcus deserti VCD115	1	
B	P	Helicobacter cinaedi CCUG 18818	1	
B	F	Pedobacter heparinus HIM 762-3, DSM 2366	1	
B	P	Campylobacter jejuni Cj2	1	
B	P	Enorma timonensis GD5	1	
B	P	Mycobacterium avium hominissuis MAH-E-108	1	
B	P	Legionella pneumophila EUL52	1	
B	P	Rhodococcus qingshengii BKS 20-40	1	
B	P	Legionella pneumophila EUL3	1	
B	D	SUP05 cluster bacterium AB-754_C22AB-905 (unscreened)	1	
B	F	Streptomyces glaucescens GLA.O	1	
B	P	Paenibacillus cineris CONT 1016173	1	
B	F	Legionella pneumophila C2_S	1	
B	F	Rhodococcus sp. WMMA185 SCSIO 00026	1	
B	P	Eubacterium limosum ATCC 8486	1	
B	F	Mycobacterium sp. KMS	1	
B	P	Legionella pneumophila EUL107	1	
B	P	Legionella pneumophila EUL48	1	
B	P	Clostridioides difficile ATCC 43255	1	
B	F	Mycobacterium avium avium DJO-44271	1	
B	P	Corynebacterium diphtheriae HC07	1	
B	P	Legionella spiritensis Mt.St.Helens-9	1	
B	P	Corynebacterium diphtheriae bv. gravis ISS 4749	1	
B	P	Bacteroidales bacterium TBC1	1	
B	P	Synechococcus sp. RS9916	1	
B	P	Campylobacter coli RC264	1	
B	P	Clostridium tetani VI/1, ATCC 454	1	
B	F	Synechococcus sp. WH 8020	1	
B	F	Lactobacillus kunkeei MP2	1	
B	P	Campylobacter coli 1891	1	
B	P	Butyrivibrio sp. AE2005	1	
B	P	Mycoplasma pneumoniae Mympn_3163	1	
B	P	Lachnospira pectinoschiza M83	1	
B	P	Sellimonas intestinalis BR72	1	
B	P	Bdellovibrionales bacterium RIFOXYC1_FULL_39_130	1	
B	P	Variovorax sp. JGI 0001016-M12 (unscreened) (contamination screened)	1	
B	P	Mycobacterium sp. H072	1	
B	P	Methylobacterium sp. Leaf108	1	
B	F	Helicobacter mustelae ATCC 43772	1	
B	P	Legionella pneumophila EUL54	1	
B	D	Melioribacter sp. GWF2_38_21	1	
B	P	Streptomyces sp. CF386	1	
B	D	Streptomyces sp. KhCrAH-43	1	
B	P	Saccharopolyspora shandongensis CGMCC 4.3530	1	
B	P	Mycoplasma pneumoniae Mympn_5393	1	
B	P	Streptomyces roseus ATCC 31245	1	
B	P	Flavobacterium akiainvivens IK-1	1	
B	P	Lachnospiraceae bacterium VE202-12	1	
B	P	Geomicrobium sp. JCM 19055	1	
B	F	Campylobacter jejuni CJ677CC541	1	
B	P	Paenibacillus senegalensis JC66	1	
B	P	Streptomyces jietaisiensis CGMCC 4.1859	1	
B	P	Megasphaera elsdenii DSM 20460	1	
B	D	Bacteroidetes bacterium	1	
B	P	Actinobacteria bacterium OV320	1	
B	P	Mycobacterium abscessus PAP055	1	
B	P	Campylobacter coli CVM N46596F	1	
B	P	Mycobacterium avium 10-5560	1	
B	P	Actinomadura oligospora ATCC 43269	1	
B	P	Legionella pneumophila EUL85	1	
B	D	Rhodospirillales sp. genome_bin_37	1	
B	P	Eubacterium sulci ATCC 35585	1	
B	P	Corynebacterium durum F0235	1	
B	P	Bacteroides fragilis I-1345	1	
B	P	Pseudomonas coronafaciens LMG 5060	1	
B	P	Campylobacter coli RC382	1	
B	P	Lactobacillus paracasei paracasei Lpp71	1	
B	P	Nitratireductor bacterium JGI 01_K17 (unscreened)	1	
B	P	Clostridium perfringens F262	1	
B	D	Oceanospirillales bacterium AAA076-L08	1	
B	P	Candidatus Blastococcus massiliensis AP3	1	
B	P	Paenibacillus massiliensis T7	1	
B	P	Streptomyces rubidus CGMCC 4.2026	1	
B	P	Leptospira interrogans 56605	1	
B	F	Olsenella sp. F0089	1	
B	P	Shimazuella kribbensis DSM 45090	1	
B	P	Paenibacillus peoriae KCTC 3763	1	
B	P	Roseburia inulinivorans DSM 16841	1	
B	P	Clostridium botulinum 12LNR10-CD	1	
B	D	Paenibacillus uliginis N3/975	1	
B	P	Bacteroides fragilis S38L5	1	
B	P	Legionella pneumophila fraseri ATCC 33156	1	
B	P	Paenibacillus lactis 154	1	
B	P	Clostridium sp M62/1	1	
B	P	Paenibacillus graminis RSA19	1	
B	P	Acinetobacter baumannii AbMDR-GLH11	1	
B	F	Mycoplasma pneumoniae 85138	1	
B	P	Mycobacterium avium hominissuis MAH-P-10203-06	1	
B	F	Methylobacillus flagellatus KT	1	
B	P	Campylobacter jejuni 16_S15	1	
B	D	Composite genome from Trout Bog Hypolimnion pan-assembly TBhypo.metabat.2746	1	
B	P	Campylobacter jejuni jejuni  C1-5523	1	
B	P	Aeromicrobium choanae 9H-4	1	
B	P	Gordonia aichiensis NBRC 108223	1	
B	P	Parabacteroides goldsteinii WAL 12034	1	
B	P	Sideroxydans sp. RIFOXYB12_FULL_59_6	1	
B	P	Legionella jordanis BL-540	1	
B	P	Bacillus sp.	1	
B	P	Acinetobacter baumannii ABBL029	1	
B	D	Moorea producens-heterotrophic bacteria co-culture from Jamaica (Final Draft of Linear Chromosome and 2 Linear Plasmid Scaffolds)	1	
B	P	Clostridioides difficile CD3	1	
B	P	Mycobacterium sp. H092	1	
B	P	Streptomyces cattleya ATCC 35852 (S. cattleya - VELVET and IMAGE assembly)	1	
B	P	Clostridiales Family XIII. Incertae Sedis sp. S5-A14a	1	
B	P	Lactobacillus kunkeei LAnu	1	
B	P	Clostridium botulinum AM1195	1	
B	P	Methylobacterium sp. 174MFSha1.1	1	
B	P	Paenibacillus sp. DMB5	1	
B	P	Nitrosomonas sp. 33 Nm33	1	
B	F	Castellaniella defragrans 65Phen	1	
B	P	Parvimonas micra ATCC 33270	1	
B	P	Mycoplasma pneumoniae Mympn_6250	1	
B	F	Mycobacterium sinense JDM601	1	
B	P	Epsilonproteobacteria bacterium SCGC AD-308-N13v3 (unscreened)	1	
B	P	Clostridioides difficile P48	1	
B	P	Paenibacillus macerans 8244	1	
B	P	Pelagibacterium luteolum CGMCC 1.10267	1	
B	F	Campylobacter jejuni jejuni ICDCCJ07001	1	
B	F	Granulibacter bethesdensis CGDNIH4	1	
B	P	Streptomyces sp. CNH189	1	
B	P	Leptospira interrogans 56619	1	
B	P	Mariprofundus sp. JGI CrystG Aug08-3-F6 (unscreened)	1	
B	P	Paenibacillus larvae larvae BRL-230010	1	
B	P	Sulfuricurvum sp. RIFCSPLOWO2_02_FULL_43_45	1	
B	F	Streptomyces globisporus C-1027	1	
B	P	Denitrobacterium detoxificans DSM 21843	1	
B	P	Extensimonas vulgaris CGMCC 1.10977	1	
B	P	Epsilonproteobacteria bacterium SCGC AD-305-I16 - v2 (unscreened)	1	
B	D	Thermobifida cellulosilytica TB100	1	
B	P	Pontibacter ramchanderi LP43	1	
B	P	Legionella pneumophila NY18	1	
B	P	Pedobacter caeni DSM 16990	1	
B	P	Clostridium clostridioforme 90B1	1	
B	D	Kitasatospora sp. SolWspMP-SS2h	1	
B	P	Mycobacterium avium hominissuis MAH-P-11082-03	1	
B	P	Mycobacterium abscessus PAP097	1	
B	P	Legionella pneumophila pneumophila ATCC 43130	1	
B	P	Legionella pneumophila EUL104	1	
B	P	Mycobacterium abscessus PAP080	1	
B	F	Asaia bogorensis NBRC 16594	1	
B	F	Legionella pneumophila Philadelphia_4	1	
B	P	Campylobacter jejuni 58_S56	1	
B	P	Bacteroides fragilis 1009-4-F #7	1	
B	P	Criblamydia sequanensis CRIB-18	1	
B	P	Sporomusa ovata H1, DSM 2662	1	
B	P	Legionella pneumophila sv. 1 TUM13948	1	
B	P	Dysgonomonas gadei ATCC BAA-286	1	
B	P	Haemophilus parahaemolyticus G321	1	
B	F	Legionella pneumophila OLDA	1	
B	F	Mycobacterium gilvum Spyr1	1	
B	P	Mycobacterium avium avium ATCC 25291	1	
B	P	Prochlorococcus sp. MIT9201	1	
B	P	Legionella fairfieldensis ATCC 49588	1	
B	P	Leptospira weilii UI 14631	1	
B	P	Parachlamydia acanthamoebae ATCC VR-1476	1	
B	P	Clostridiaceae bacterium JGI 000170CP_H04 (unscreened)	1	
B	P	Xanthomonas albilineans  MTQ032	1	
B	P	Streptomyces malaysiense MUSC 136	1	
B	P	Nitrosomonas sp. 41 Nm132	1	
B	P	Vibrio cholerae L-3226	1	
B	F	Clostridium botulinum CDC_1436	1	
B	P	Helicobacter magdeburgensis MIT 96-1001	1	
B	F	Mycobacterium abscessus FLAC030	1	
B	P	Helicobacter pametensis ATCC 51478	1	
B	F	Campylobacter lari Slaughter Beach	1	
B	P	Bdellovibrionales bacterium RIFOXYB1_FULL_39_21	1	
B	P	Leptospira noguchii Bonito	1	
B	P	Acidovorax-75 (UID4105)	1	
B	D	Nonomuraea sp. ATCC 55076 First submission	1	
B	P	Streptomyces scabiei S58	1	
B	D	Bacteroidetes bacterium RBG_13_42_15	1	
B	P	Mycobacterium senegalense CK2	1	
B	P	Clostridioides difficile DA00130	1	
B	P	Flavobacteriaceae bacterium JGI CrystG Aug08-3-I19 (contamination screened)	1	
B	P	Ureaplasma urealyticum sv. 7 ATCC 27819	1	
B	P	Lactobacillus dextrinicus DSM 20335	1	
B	P	Nocardioides szechwanensis CGMCC 1.11147	1	
B	P	Acinetobacter baumannii AB_TG5064	1	
B	D	Clostridium roseum Wis 42-A (CLROS_DSM6424)	1	
B	P	Mycobacterium avium paratuberculosis 10-5864	1	
B	P	Mannheimia haemolytica sv. A1/A6 PKL10	1	
B	P	Clostridium botulinum LNC5-DC	1	
B	P	Succinivibrio dextrinosolvens 22B	1	
B	P	Legionella pneumophila EUL109	1	
B	P	Solirubrobacterales bacterium URHD0059	1	
B	P	Streptobacillus sp. AHL 370-1	1	
B	P	Legionella pneumophila EUL33	1	
B	P	Gordonia sp. V-85	1	
B	P	Alpena fountain Bin 7	1	
B	P	Lachnospiraceae bacterium FE2018	1	
B	P	Actinospica robiniae DSM 44927	1	
B	P	Gordonia amarae NBRC 15530	1	
B	P	Treponema pedis isoE1186	1	
B	F	Rhodococcus sp. YL-1	1	
B	P	Pedobacter nutrimenti DSM 27372	1	
B	P	Mycobacterium xenopi 3993	1	
B	P	Mycobacterium avium avium 3388	1	
B	D	Lactobacillus reuteri lp167-67	1	
B	P	Leptospira interrogans 56627	1	
B	P	Nitrosovibrio tenuis Nv1	1	
B	P	Chryseolinea serpens DSM 24574	1	
B	P	Campylobacter jejuni 65_S63	1	
B	P	Chlamydia sp. 'Diamant'	1	
B	P	Nitrosospira multiformis Nl18	1	
B	F	Leptospirillum ferrooxidans C2-3	1	
B	F	Campylobacter jejuni CJ677CC085	1	
B	F	Ottowia sp. W10237	1	
B	P	Mycobacterium avium paratuberculosis 11-1786	1	
B	P	Betaproteobacteria bacterium MOLA814	1	
B	P	Peptostreptococcus sp. MV1	1	
B	D	SAR86 cluster gammaproteobacterium REDSEA-S09_B4	1	
B	P	Luteipulveratus halotolerans C296001	1	
B	P	Clostridium botulinum type C - Eklund	1	
B	P	Campylobacter jejuni RC169	1	
B	P	Mycobacterium avium hominissuis MAH-E-61-1t	1	
B	P	Fusobacterium necrophorum funduliforme F1309	1	
B	P	Parapedobacter koreensis Jip14	1	
B	P	Taibaiella chishuiensis CGMCC 1.12700	1	
B	P	Streptomyces sp. S4	1	
B	F	Amycolatopsis methanolica 239	1	
B	P	Leptospira kirschneri MMD1493	1	
B	P	Desulfosporosinus acididurans M1	1	
B	P	Prochlorococcus sp. MIT0701	1	
B	P	Caldimonas manganoxidans ATCC BAA-369	1	
B	P	Bacteroidetes bacterium GWE2_42_24	1	
B	P	Streptomyces pactum ACT12	1	
B	P	Campylobacter coli CVM 41945	1	
B	P	Clostridioides difficile DA00211	1	
B	P	Mycoplasma pneumoniae Mympn_2285	1	
B	P	Mycobacterium abscessus bolletii Timone LB	1	
B	P	Cnuella takakiae DSM 26897	1	
B	P	Phyllobacterium sp. YR531	1	
B	P	Rhodococcus ruber Chol-4	1	
B	F	Clostridium sp. SY8519	1	
B	D	Spirochaetes bacterium GWB1_36_13	1	
B	F	Corynebacterium pseudotuberculosis T1	1	
B	F	Campylobacter jejuni CJ677CC026	1	
B	D	Composite genome from Trout Bog Hypolimnion pan-assembly TBhypo.metabat.4848	1	
B	P	Leptospira interrogans 56656	1	
B	F	Synechococcus sp. PCC 7002	1	
B	P	Clostridium botulinum SU1575NT	1	
B	P	Desulfobulbus elongatus DSM 2908	1	
B	P	Clostridium botulinum D 1873	1	
B	P	Clostridium botulinum Prevot25NCASE	1	
B	P	Legionella pneumophila EUL31	1	
B	D	Treponema sp. GWC1_61_84	1	
B	P	Legionella pneumophila EUL82	1	
B	F	Mycobacterium sp. 05-1390	1	
B	P	Mesorhizobium sp. WSM3626	1	
B	P	Hydrobacter penzbergensis DSM 25353	1	
B	P	Streptacidiphilus albus JL83	1	
B	P	Subdoligranulum variabile DSM 15176	1	
B	F	Gallionella capsiferriformans ES-2	1	
B	P	Paenibacillus sp. ICGEB2008	1	
B	D	Streptomyces sp. PsTaAH-130	1	
B	P	Rhodococcus fascians 02-815	1	
B	P	Leptospira interrogans Kito	1	
B	P	Rhodobacter capsulatus B6	1	
B	P	Micromonospora echinaurantiaca DSM 43904	1	
B	P	Clostridium botulinum sv. C/D BKT75002	1	
B	P	Pedobacter oryzae DSM 19973	1	
B	P	Bacteroides ovatus 3_8_47FAA	1	
